TP9,AF7,AF8,TP10
50.293,42.969,43.945,33.203
43.457,42.48,49.316,35.156
30.273,47.363,35.645,34.18
27.344,44.434,3.906,27.832
30.273,39.062,-6.348,24.414
47.363,44.922,11.719,34.18
51.27,49.805,39.551,42.48
36.133,43.945,21.484,40.039
24.414,43.457,-2.441,28.809
22.949,46.875,10.254,22.461
39.062,41.016,11.719,27.344
46.387,41.504,14.16,29.297
35.645,46.875,3.418,29.297
25.879,46.387,-18.555,23.926
26.855,47.363,-14.648,17.578
49.805,45.41,-24.414,28.32
60.059,46.875,-15.625,37.109
48.34,54.199,13.672,36.133
38.574,53.223,-13.672,29.785
35.645,50.781,-39.551,18.555
48.34,53.223,-24.414,21.973
55.176,55.176,3.906,32.227
47.852,55.176,30.273,32.715
37.598,55.176,-1.465,29.785
28.809,56.152,-30.273,25.391
42.48,53.223,-13.672,26.855
61.523,51.27,20.02,38.086
52.734,52.734,36.621,41.504
38.086,53.223,15.625,31.25
27.344,50.293,5.371,22.949
37.598,43.457,-7.324,24.902
51.758,42.969,-5.859,37.109
36.621,48.828,16.602,43.945
23.926,56.641,16.602,44.922
19.531,57.129,2.93,38.086
30.762,53.223,7.324,32.715
46.387,48.828,3.418,41.016
38.574,48.828,7.812,43.457
28.32,54.688,25.391,40.039
26.855,56.152,0.977,34.668
34.18,55.176,-7.812,33.691
50.781,57.129,10.742,40.039
43.457,59.082,22.461,37.109
27.344,52.246,14.16,32.227
16.602,48.34,16.602,25.391
17.578,47.363,21.973,22.949
39.551,47.852,22.461,25.879
42.969,51.758,40.039,31.738
30.273,49.805,55.176,30.273
17.09,43.945,32.715,19.043
20.02,42.969,13.184,17.578
40.527,47.363,33.203,29.785
41.504,51.27,54.199,40.039
29.297,48.34,46.875,37.598
23.926,44.922,22.461,28.809
23.926,44.434,6.836,27.832
39.062,41.992,7.324,35.645
52.734,44.434,23.926,41.504
42.48,50.781,51.27,41.016
25.879,44.434,24.902,36.621
24.414,37.109,-1.953,31.738
41.016,38.574,18.066,32.715
54.688,44.922,41.504,41.016
44.922,46.875,41.992,41.504
32.715,49.316,25.391,35.645
29.785,51.758,10.742,28.809
41.016,51.27,11.719,26.855
56.641,45.898,28.32,36.621
47.363,43.457,37.109,39.062
27.832,46.875,37.598,28.809
25.391,47.363,32.715,21.484
42.48,43.945,17.578,24.902
51.758,44.922,29.785,32.227
39.551,51.27,45.41,35.156
29.785,49.316,26.855,34.668
26.855,51.27,10.742,24.414
40.039,57.129,11.719,19.043
50.781,51.758,5.859,24.902
41.992,54.688,17.578,27.832
34.668,58.594,7.324,22.949
28.809,57.129,-15.625,11.719
35.156,64.453,4.395,14.648
50.781,62.5,6.348,25.391
54.199,60.059,22.461,26.855
40.039,59.57,40.039,25.879
30.762,57.129,13.184,19.043
39.062,58.105,-2.93,13.672
51.758,59.082,17.09,21.484
55.664,59.082,21.973,28.32
48.828,55.664,16.113,28.32
36.621,56.641,17.09,19.531
41.504,59.082,-7.812,14.16
61.523,55.664,-17.09,20.508
56.152,59.082,16.113,30.762
43.945,63.477,31.25,37.109
36.133,56.152,2.441,21.484
31.25,52.246,-5.371,4.883
49.316,57.129,12.695,13.184
53.711,59.082,33.691,27.832
37.598,54.688,20.996,26.855
29.785,51.27,-4.395,18.555
35.645,55.664,-10.742,13.672
48.828,51.27,-16.602,20.02
49.316,43.457,-6.348,32.715
41.504,44.922,-1.465,34.668
29.297,42.969,-13.184,24.414
22.949,41.992,-1.953,16.113
40.039,40.527,1.953,17.578
45.898,40.039,1.953,26.367
32.227,44.434,19.531,31.738
19.531,33.691,8.301,32.715
15.625,31.738,-10.254,27.832
55.176,45.898,-19.531,39.551
72.754,46.387,3.906,53.223
37.598,40.527,20.996,40.039
19.531,33.203,-1.953,33.691
9.766,27.832,-16.602,36.621
21.484,26.855,-14.16,36.621
38.086,26.855,17.578,43.457
32.227,27.832,39.062,55.664
22.949,21.973,30.762,53.711
20.02,15.625,27.344,46.387
35.156,17.578,30.273,49.316
47.852,19.531,13.184,44.922
38.574,25.391,24.902,43.945
32.227,28.32,28.809,48.34
29.297,24.902,4.883,31.738
38.574,26.367,-1.465,31.25
54.688,31.738,25.879,48.34
50.293,34.18,52.246,50.781
41.016,34.18,37.109,49.316
34.668,33.691,11.23,36.621
34.18,30.762,5.371,29.297
48.34,25.391,29.785,41.016
50.293,27.832,50.781,49.316
42.48,30.762,45.41,48.828
35.156,34.18,20.996,41.992
38.574,41.504,18.066,39.551
52.246,46.387,16.602,47.363
52.246,45.41,6.348,54.199
41.992,46.875,31.738,51.758
34.18,46.387,34.18,42.48
36.621,46.875,23.926,37.598
52.734,48.34,38.574,45.898
56.152,43.945,58.105,55.176
44.434,41.504,49.805,55.664
38.086,37.598,25.391,45.41
29.297,33.691,25.391,35.645
43.945,33.691,40.039,41.016
56.641,39.062,54.199,48.34
45.41,44.922,59.57,49.805
35.645,42.48,17.578,46.875
28.809,40.527,4.395,34.18
42.969,37.598,26.855,34.668
58.594,34.18,36.133,43.457
47.852,40.039,62.988,41.992
33.203,38.086,56.641,32.715
23.438,32.715,41.504,21.484
40.039,34.18,39.062,26.367
54.688,38.086,55.664,38.086
41.016,39.062,62.5,34.18
32.227,39.551,33.203,28.32
26.367,42.48,6.836,18.066
35.156,42.48,2.93,18.555
52.734,45.41,39.062,28.32
47.852,48.828,62.5,25.391
33.203,44.922,43.457,23.438
22.461,38.086,10.742,20.508
30.762,37.109,7.324,15.137
52.734,37.598,18.555,23.438
50.781,40.527,30.273,28.809
34.18,41.016,26.367,25.391
21.973,38.574,3.906,18.066
30.273,41.016,12.695,14.16
48.34,37.109,22.461,28.32
44.922,33.203,20.508,30.762
35.156,35.156,27.344,23.926
23.926,40.527,9.766,17.578
25.391,42.969,13.184,16.602
44.922,36.133,17.578,25.391
46.875,34.668,18.555,26.855
29.785,40.039,24.414,28.809
24.414,40.039,-4.883,20.508
25.391,41.016,-16.113,8.789
35.645,43.945,-0.488,15.625
42.969,44.922,35.156,30.273
34.668,43.457,32.227,30.273
20.508,39.551,-5.371,23.926
18.066,41.016,-4.395,18.555
37.109,42.969,4.883,21.973
40.527,38.574,10.254,28.32
27.832,39.062,25.391,26.367
21.973,45.898,18.066,24.414
16.602,49.805,16.113,15.137
31.25,47.852,18.066,19.043
49.316,48.34,27.832,32.715
41.992,52.734,32.227,30.273
24.414,52.734,3.906,29.785
23.438,50.293,-17.09,22.461
39.062,47.363,-1.953,20.02
43.945,46.875,7.812,30.273
35.645,54.199,17.09,28.32
33.203,59.57,25.879,25.879
31.25,49.805,-8.789,14.16
33.691,43.945,-21.484,9.277
42.969,46.387,-4.883,17.578
40.527,49.316,-0.488,21.973
28.32,48.34,-14.16,19.531
19.043,42.969,-11.23,9.766
38.086,43.457,3.418,12.207
53.711,46.387,25.391,24.414
36.621,45.898,31.25,19.043
28.32,44.434,20.02,13.672
17.578,42.48,0.0,5.371
24.414,41.504,11.23,0.488
45.41,38.574,22.461,5.371
40.527,32.715,29.785,10.254
33.691,24.902,51.27,23.926
48.828,23.926,28.809,39.062
51.27,36.133,12.207,25.879
32.227,41.016,29.785,-10.254
32.227,42.48,28.809,-4.883
25.391,48.828,7.812,10.254
4.395,44.922,-15.625,-9.766
4.883,43.457,-15.137,-21.973
10.742,52.734,-20.508,-29.297
17.09,51.758,-5.859,-15.137
11.23,57.129,29.297,-13.184
-12.695,61.523,0.0,-36.621
-6.836,55.176,-11.23,-27.344
13.184,55.664,2.441,-26.855
21.484,58.594,14.16,-25.391
14.16,56.152,22.949,-13.672
0.488,53.223,2.93,-15.625
7.324,51.758,-8.789,-21.484
28.809,51.758,-15.137,-9.277
37.598,56.152,-9.766,2.93
31.738,60.059,21.973,0.977
24.414,55.664,7.324,-6.348
20.508,49.316,-16.113,-6.348
33.203,46.875,-10.254,1.953
45.41,50.781,9.766,6.348
41.992,55.176,21.973,7.324
32.227,51.27,-0.977,4.395
17.578,46.875,-17.578,-8.301
29.297,49.805,4.883,-2.93
48.34,54.199,28.32,11.23
44.434,55.176,29.785,8.301
32.227,51.27,20.996,0.0
22.949,52.734,16.602,-6.348
31.25,53.711,29.297,3.418
45.41,51.758,45.41,15.137
41.016,54.199,49.805,19.531
33.203,54.688,38.086,18.066
28.32,53.223,9.766,13.672
37.598,53.223,-0.977,13.184
56.152,53.711,19.043,16.113
46.387,53.223,33.691,20.996
28.809,48.34,17.09,24.414
20.996,41.992,-22.949,21.973
29.785,41.504,-21.973,21.484
48.34,43.457,-12.207,31.25
49.316,46.875,-16.602,32.227
38.574,52.734,4.883,22.949
29.297,53.711,-1.465,20.02
42.969,51.27,-8.301,26.855
65.43,54.199,18.555,33.691
54.688,56.152,27.832,36.621
37.598,50.781,9.766,36.621
33.203,46.875,-3.418,25.391
38.086,48.34,0.977,20.508
58.105,45.898,-1.953,27.832
65.918,47.852,14.648,35.156
50.781,51.27,31.25,36.621
33.691,44.922,8.789,25.879
31.25,40.527,19.043,13.184
45.898,43.457,29.297,23.926
48.34,43.945,30.273,43.945
36.621,45.41,51.27,47.852
26.855,47.363,39.062,43.457
30.762,47.363,26.367,34.668
49.316,48.34,47.852,33.691
59.57,56.152,69.824,47.363
50.293,56.152,63.477,49.316
40.527,52.734,48.828,40.527
31.738,54.199,56.152,29.785
43.457,53.711,62.5,26.855
52.246,50.781,83.008,34.18
37.598,49.805,93.262,37.598
32.715,53.223,73.73,37.598
31.25,59.082,68.848,30.273
41.992,54.688,77.637,27.344
53.223,48.828,93.75,39.551
44.434,53.711,111.328,42.969
39.551,56.641,94.238,36.133
32.227,52.734,61.523,25.391
41.992,54.199,79.59,23.926
57.617,53.711,78.125,26.367
41.504,51.758,72.266,26.367
27.832,57.617,79.59,26.855
27.344,54.688,45.41,24.414
37.109,52.246,42.48,23.438
57.617,55.664,55.176,32.227
51.758,51.758,52.246,35.645
33.203,47.363,38.574,30.273
30.273,46.875,2.441,22.949
36.133,44.922,12.207,17.09
47.852,35.645,33.203,23.438
49.316,36.621,40.039,31.738
31.25,39.062,46.875,28.32
15.137,30.762,30.762,18.555
25.879,36.133,34.668,21.973
43.457,38.574,35.645,32.715
41.504,36.133,39.551,38.086
31.25,37.598,38.574,38.086
11.23,35.645,11.719,32.715
9.766,35.645,6.836,28.809
36.621,36.621,24.902,30.273
37.598,35.156,31.738,41.992
21.973,33.203,20.508,46.875
16.602,30.273,0.0,30.273
17.578,33.203,-0.977,22.949
37.598,34.668,9.277,27.832
46.387,31.25,7.812,32.715
25.879,32.227,35.645,29.785
13.672,31.738,43.945,21.484
18.555,25.879,18.555,18.066
28.809,23.438,17.578,20.996
33.691,25.879,27.832,32.227
24.902,27.832,35.645,30.762
11.23,24.902,20.996,18.066
9.766,22.949,-2.441,9.766
27.344,30.273,9.277,15.625
42.969,34.668,15.625,22.949
31.738,35.156,20.02,24.414
22.461,36.133,16.602,23.438
23.926,39.062,-0.488,17.09
31.25,39.062,13.672,20.02
40.039,37.598,25.391,30.762
28.809,37.109,23.926,35.645
18.555,29.785,10.254,32.227
11.719,23.926,-21.484,21.484
24.414,30.273,-14.16,20.996
43.457,38.086,7.812,29.785
38.086,43.945,15.137,29.785
31.25,47.363,15.137,30.762
21.484,44.922,-10.254,25.391
24.414,43.945,-6.348,27.832
42.48,43.457,-2.441,33.203
36.133,41.504,-12.207,32.227
23.926,45.41,-3.418,36.621
17.09,45.41,-10.742,30.273
25.391,43.945,-5.371,21.484
44.434,47.363,12.207,26.855
40.527,48.34,17.578,34.668
32.227,46.875,11.719,33.203
21.484,47.363,8.301,21.484
20.996,48.34,21.973,15.137
40.527,44.434,20.02,23.926
39.062,39.551,7.812,32.715
24.902,43.457,28.32,29.297
10.254,39.062,9.766,19.043
17.09,36.133,-3.906,14.648
44.922,43.945,6.836,24.902
42.48,48.34,23.438,34.668
24.414,47.852,38.086,35.156
21.484,42.48,9.277,28.809
18.555,37.598,-3.418,20.508
33.691,38.086,10.254,22.949
40.527,38.086,6.836,27.344
26.367,38.574,16.113,22.461
20.02,37.598,7.324,19.531
21.973,37.598,-14.648,19.531
38.086,38.574,-3.418,22.461
56.641,39.062,12.207,37.109
44.434,39.551,25.879,42.48
25.879,39.062,19.531,32.715
25.391,37.598,-0.488,20.508
40.527,43.945,23.438,25.391
53.223,49.805,57.129,38.574
38.574,44.434,56.152,32.715
24.414,40.039,38.086,18.066
22.461,36.621,12.695,10.254
33.691,33.203,26.367,17.578
49.316,38.574,44.434,31.25
42.969,42.969,47.852,35.645
34.18,44.922,48.34,30.762
26.855,47.852,29.785,22.461
38.574,48.34,29.785,23.926
56.641,48.828,51.758,38.574
44.434,50.293,67.871,42.48
30.762,47.363,52.246,33.691
26.367,45.41,18.066,22.461
27.832,50.293,32.715,16.113
41.992,49.316,43.457,18.066
39.062,46.875,42.48,21.973
26.367,48.34,56.152,23.438
24.902,46.387,25.879,20.02
31.738,44.922,14.16,20.508
48.34,44.434,28.809,29.785
48.828,46.387,29.297,31.25
37.598,51.758,22.949,29.297
27.344,51.758,7.324,23.926
25.391,46.875,7.324,19.043
41.016,45.41,30.273,29.297
43.945,46.875,39.551,38.574
34.18,47.852,37.598,35.156
23.926,41.504,11.23,26.367
25.391,40.527,3.418,20.02
46.387,43.945,18.555,29.785
43.945,45.41,24.902,37.598
25.391,47.852,48.34,33.691
20.02,45.41,39.062,32.227
26.367,45.41,24.902,32.227
45.898,48.34,35.645,38.086
52.246,46.387,38.574,42.48
41.992,46.387,33.691,38.086
32.715,47.363,8.789,28.32
32.715,42.969,-11.719,19.531
42.48,38.086,4.883,22.949
44.922,38.574,4.395,27.344
33.691,40.039,-6.348,25.879
25.879,41.016,4.395,23.926
23.438,38.574,-6.348,12.207
37.598,37.109,-8.789,11.23
54.688,39.551,15.137,19.531
42.48,34.668,13.672,19.531
25.391,29.785,-7.812,14.648
15.137,29.297,-14.648,1.953
27.344,26.855,-2.441,0.977
52.734,30.762,3.906,17.578
53.223,35.645,7.812,28.32
27.344,35.645,10.254,21.484
-1.465,35.645,-8.789,-3.418
14.648,37.109,-8.789,0.0
46.875,37.109,4.883,23.926
41.504,34.18,8.301,28.32
30.273,31.25,0.977,19.531
28.32,31.25,-13.672,15.137
33.691,30.762,-3.906,22.461
48.828,32.715,19.531,26.367
49.316,34.668,38.574,32.715
38.086,33.691,40.527,30.762
25.879,33.203,11.23,20.02
29.297,36.621,13.184,22.949
45.898,35.156,24.414,31.25
48.34,34.668,29.297,36.133
38.574,38.574,32.715,39.062
28.809,34.18,0.0,34.668
33.203,34.18,1.953,30.273
53.711,35.645,23.438,34.18
59.57,30.762,0.977,41.016
46.875,37.109,0.488,33.691
29.785,46.875,27.344,23.438
22.949,44.922,17.578,21.973
38.574,37.598,18.555,29.297
45.898,40.527,29.297,38.574
39.062,45.898,24.902,40.527
37.109,45.898,14.648,35.645
44.434,47.852,26.855,31.25
58.105,45.898,41.016,44.434
56.152,46.387,41.992,57.617
41.504,47.852,38.574,51.27
30.762,42.969,6.348,46.875
26.367,37.598,-7.324,37.109
41.504,41.504,26.367,35.156
58.105,49.316,54.688,54.688
51.27,46.387,42.48,64.941
31.738,41.504,11.719,43.457
14.16,39.551,-4.395,15.625
28.32,41.016,16.113,23.438
51.758,41.992,23.926,42.969
44.434,42.969,26.367,41.992
28.32,43.945,29.785,33.691
26.367,41.016,-1.465,19.531
37.109,41.016,6.348,18.066
51.27,38.574,17.578,26.367
42.969,33.203,9.766,26.367
29.297,39.062,14.648,21.973
25.879,42.969,-10.742,14.16
31.738,41.992,-11.719,17.09
51.27,39.551,3.418,31.25
51.27,37.598,2.441,40.039
34.18,41.992,6.348,35.156
26.367,42.48,-2.441,22.949
31.738,44.922,3.906,20.508
46.875,46.387,14.16,31.738
44.434,43.457,5.859,40.527
31.738,38.086,10.742,34.668
28.809,33.203,-2.93,26.855
34.18,40.527,-13.184,19.531
45.898,42.48,-14.648,25.391
45.41,36.621,-13.672,34.18
34.668,37.598,-10.254,22.949
28.809,39.551,-27.344,15.137
34.18,43.457,-9.277,14.648
47.363,45.41,12.695,23.438
47.852,41.016,27.832,34.18
39.551,39.062,27.832,33.203
24.414,38.574,-4.395,27.832
26.855,42.969,3.418,26.855
45.898,44.922,35.645,32.715
42.48,40.527,28.809,34.668
28.32,41.992,26.367,31.738
20.996,46.387,39.551,27.832
25.391,47.852,22.949,26.367
55.176,48.828,19.531,41.016
72.266,47.363,33.203,56.641
45.898,43.945,32.227,40.527
21.973,36.621,10.742,23.926
17.09,38.574,0.0,17.578
38.086,43.457,11.719,22.949
55.664,47.363,48.828,33.203
41.504,47.852,51.27,31.738
27.344,41.504,20.996,29.297
22.949,34.668,3.906,22.461
36.621,32.715,10.254,18.555
52.734,33.203,18.066,23.438
41.992,35.645,29.785,20.996
25.391,37.109,43.945,14.16
12.695,36.621,11.23,6.348
17.578,39.551,9.277,7.812
31.25,38.574,29.297,23.438
27.344,37.109,17.578,30.273
20.02,38.086,11.23,26.367
19.043,39.551,19.531,22.461
35.156,42.969,34.18,23.438
55.176,44.434,24.902,35.156
52.734,43.457,7.812,41.992
37.598,45.898,20.508,39.551
28.32,46.387,7.812,27.832
39.062,47.852,0.977,28.32
56.152,50.293,24.902,41.504
51.27,45.898,38.086,41.992
35.645,41.992,32.715,38.574
24.414,43.945,10.254,32.227
31.738,49.316,6.348,28.32
52.246,53.223,16.602,39.062
51.27,52.246,16.113,48.828
36.621,52.734,24.414,41.992
26.855,50.781,23.438,35.645
37.109,49.316,22.461,36.621
53.711,53.711,40.039,41.016
49.316,55.664,46.875,49.805
39.551,57.129,41.992,45.41
26.367,57.617,22.461,34.668
23.926,51.758,5.371,29.785
42.969,47.852,19.531,35.645
46.875,47.363,25.879,41.016
33.203,47.852,31.25,34.18
12.207,45.41,30.273,20.996
6.348,41.504,6.348,11.23
23.926,43.457,15.625,20.02
30.762,44.434,27.344,28.32
18.555,50.781,19.043,26.367
11.23,50.781,-8.789,26.367
13.672,47.852,-24.902,22.949
29.297,52.734,0.0,29.297
41.016,55.176,21.973,41.016
29.785,55.664,25.391,41.992
17.09,52.246,12.695,37.109
11.719,49.316,-3.906,24.414
31.25,54.688,6.836,20.508
49.805,49.316,8.789,33.203
38.574,43.457,3.906,34.668
26.367,48.828,11.719,26.367
16.113,48.828,-6.836,17.09
23.926,45.898,-0.488,20.996
45.41,39.062,16.602,41.016
46.387,38.086,20.996,51.758
38.086,45.41,13.184,43.945
20.996,46.387,-20.02,16.602
18.555,46.875,-4.883,4.395
36.133,49.316,16.602,15.625
36.621,44.922,0.977,22.461
20.508,42.969,12.207,19.531
8.301,40.039,-11.23,9.766
20.508,37.109,-23.926,8.301
44.922,37.598,-8.789,21.484
47.852,41.016,-1.465,33.691
34.668,42.969,0.488,30.762
24.414,41.504,-18.555,23.438
28.809,43.457,-14.648,20.02
50.293,42.48,6.348,28.32
52.734,45.41,24.414,37.109
34.668,47.363,29.785,33.203
20.02,46.387,20.02,23.438
19.043,43.945,20.02,17.578
42.48,42.48,29.297,25.879
49.805,41.504,22.949,31.25
38.574,43.457,24.902,26.367
29.297,47.852,11.23,23.438
25.391,45.41,0.488,13.184
40.039,41.504,24.902,16.602
