TP9,AF7,AF8,TP10
21.484,17.578,22.949,-2.93
35.156,18.555,23.926,-0.488
32.227,19.531,23.926,2.93
27.344,18.066,25.391,5.859
18.066,16.602,25.879,3.906
20.508,14.16,22.949,0.977
36.621,12.695,23.438,1.953
30.273,9.277,23.926,0.0
20.508,10.254,26.367,0.0
14.648,15.625,29.297,2.441
18.066,17.578,28.32,2.93
34.18,14.16,26.367,4.883
37.598,12.695,25.879,5.371
26.855,14.16,24.902,1.953
14.648,15.625,21.973,-0.977
13.672,13.184,21.973,-0.488
24.902,10.742,23.926,-0.488
29.785,11.719,23.438,0.0
28.32,13.672,22.949,3.418
18.066,12.695,20.508,-1.465
14.16,13.184,19.531,-4.883
29.297,15.137,20.996,0.488
37.598,15.137,22.949,5.859
31.738,16.113,23.438,8.301
20.996,17.578,21.484,5.371
20.996,12.695,24.902,8.301
39.062,7.812,29.785,14.16
48.34,12.207,27.832,14.648
43.457,20.508,23.438,13.184
30.762,24.414,17.578,7.324
12.695,25.879,17.09,-1.465
19.531,25.879,17.578,-1.465
38.086,24.902,19.531,7.812
33.203,21.973,24.414,10.254
25.879,21.973,23.438,8.301
16.113,20.996,22.949,8.301
20.996,19.531,23.926,7.324
38.574,22.949,24.414,7.812
39.062,24.902,21.973,9.277
32.227,22.461,22.461,8.789
20.508,21.484,25.391,6.348
19.043,18.066,26.855,4.395
34.18,17.578,29.785,10.254
31.25,18.555,31.25,11.23
20.508,16.113,33.203,9.766
14.648,16.113,37.109,11.23
19.531,17.09,36.133,8.301
37.598,18.555,33.691,7.324
40.039,19.531,34.18,7.324
33.203,21.484,32.715,6.836
28.32,23.926,32.715,8.301
27.344,22.461,29.785,5.371
39.062,21.484,27.832,6.348
40.039,20.02,30.762,11.719
27.344,20.02,28.809,12.207
20.508,20.508,27.832,12.695
17.09,19.531,26.367,9.277
33.203,21.484,26.367,15.137
45.898,26.855,26.367,21.484
37.109,28.809,27.832,16.113
22.461,25.391,28.32,12.207
25.391,24.902,23.438,14.16
48.34,25.391,16.602,18.555
51.27,26.855,19.043,13.672
37.598,29.297,21.484,6.836
16.113,28.809,20.508,-3.418
2.441,19.531,29.297,-1.953
30.273,13.184,35.645,21.484
26.367,22.461,25.391,-1.465
12.695,33.691,11.719,-20.508
25.879,37.109,10.742,1.465
4.395,31.738,18.066,-7.812
7.324,26.367,18.555,-12.207
33.691,21.973,22.949,4.883
21.973,19.043,30.273,3.418
6.836,20.02,33.691,-10.254
-5.371,16.113,37.598,-13.672
8.789,11.23,41.504,5.371
44.922,12.695,45.41,28.809
35.645,21.484,41.992,14.16
20.508,29.297,28.809,-2.441
20.996,31.25,25.391,8.301
15.625,28.32,33.203,4.395
22.949,25.879,33.691,-2.93
29.297,25.879,30.273,1.953
22.461,24.414,33.203,0.977
4.395,20.508,38.574,-7.812
4.395,16.602,42.48,-6.348
30.762,15.625,43.457,8.301
41.016,19.531,37.109,10.742
32.227,25.879,30.762,2.93
20.508,22.949,28.32,-1.953
17.09,18.066,27.832,-3.418
29.785,21.973,26.855,-3.906
38.574,21.484,27.832,1.465
37.109,19.531,26.855,10.254
23.926,22.949,25.391,10.742
9.277,23.438,23.926,-3.906
20.996,24.414,25.391,-4.395
32.715,22.949,27.344,1.953
19.531,19.043,27.344,-6.348
8.789,17.09,31.738,-7.324
13.672,17.578,30.762,1.465
31.25,15.137,27.832,7.812
38.086,11.719,28.809,12.207
31.25,10.742,29.785,16.602
20.508,8.301,29.297,13.184
16.113,11.23,27.832,8.301
24.902,11.23,24.414,3.906
31.738,13.672,20.508,1.953
29.297,19.043,16.602,3.906
14.648,17.09,18.555,-1.465
0.977,16.113,22.949,-8.301
8.789,17.09,24.902,-5.371
20.508,15.625,30.273,1.465
28.32,11.719,38.086,18.555
27.832,10.254,41.992,24.414
12.695,18.066,34.668,9.766
14.648,22.461,29.297,0.977
27.832,15.625,33.691,6.348
22.949,10.254,39.551,13.672
22.461,12.695,36.621,16.113
16.113,20.02,25.391,10.254
9.277,20.02,19.531,-0.977
24.414,16.113,19.531,-1.953
39.062,16.602,18.066,10.742
36.133,18.555,18.555,17.09
18.555,20.996,23.438,11.23
17.578,17.09,26.367,9.277
35.156,11.23,26.367,11.23
41.016,10.254,26.855,13.672
34.668,11.719,29.297,16.602
26.855,10.254,30.273,19.043
30.273,12.207,27.832,17.578
42.48,16.602,20.02,11.23
46.387,21.973,17.09,15.137
41.504,25.391,22.461,17.578
35.156,24.902,25.391,15.625
35.156,27.344,23.926,18.066
41.992,23.926,23.926,18.555
41.504,20.508,24.414,15.137
41.016,20.02,26.367,21.484
31.25,18.555,26.367,15.625
19.531,19.043,24.414,7.812
33.691,16.113,27.344,10.742
47.852,18.066,26.367,12.695
47.852,24.902,22.461,17.578
29.297,26.855,22.461,10.742
12.207,21.973,24.414,2.93
32.227,19.531,27.832,13.672
48.34,23.926,23.926,20.508
44.434,32.715,19.043,17.578
27.832,30.273,19.531,7.812
13.184,19.531,23.438,1.465
28.809,17.578,26.855,7.324
47.852,25.879,25.391,11.719
39.551,30.762,20.508,7.812
28.32,28.809,17.09,0.488
25.391,28.32,17.578,2.441
29.785,25.879,20.02,7.812
32.227,20.02,25.391,2.93
31.738,17.09,26.855,2.93
27.344,14.648,26.855,6.836
11.719,10.254,25.879,1.465
19.531,11.23,21.973,0.977
36.133,14.16,18.066,-3.418
34.18,17.578,15.137,-7.324
30.762,16.602,16.602,-3.906
13.672,13.184,18.555,-1.953
6.836,15.625,21.973,-1.465
26.855,18.555,27.832,3.906
34.18,15.137,27.344,11.23
33.203,12.207,26.855,21.484
25.391,13.672,28.809,18.066
17.578,12.207,30.762,9.277
32.715,10.742,34.668,18.555
46.387,15.625,32.227,27.832
45.898,19.043,25.879,25.391
35.156,20.508,27.832,15.137
18.555,20.508,31.25,3.418
35.156,16.113,33.203,9.766
48.34,11.23,36.621,21.484
40.527,11.719,36.133,24.902
27.832,20.508,31.25,14.648
9.277,28.809,26.855,1.465
21.973,27.344,25.391,9.766
28.809,23.438,28.32,12.695
9.277,22.461,30.762,1.953
9.766,20.508,30.273,6.836
19.531,19.531,33.203,17.578
33.203,23.926,32.227,18.555
37.598,22.461,30.273,16.113
30.273,18.066,33.691,19.531
28.809,16.602,36.133,23.926
22.949,20.508,34.18,20.02
23.438,24.902,30.762,11.719
36.621,22.461,28.809,11.719
38.086,19.531,32.715,18.555
27.832,18.066,36.621,21.484
11.719,21.973,32.227,8.789
16.602,24.414,20.996,0.0
37.109,25.879,20.508,9.277
36.133,25.391,24.902,15.625
23.926,20.508,24.902,12.695
12.695,17.09,21.484,5.859
15.625,14.648,20.02,8.789
38.574,14.648,19.043,15.625
39.551,15.625,16.113,14.648
27.344,14.648,16.602,13.184
20.996,14.16,19.043,15.137
19.531,15.625,18.066,7.324
27.344,13.184,16.602,-4.395
31.25,13.184,20.996,0.0
31.25,22.461,21.484,8.301
25.879,28.32,15.625,4.395
29.785,27.344,10.742,3.418
47.363,25.391,12.207,9.277
53.223,22.949,18.555,20.02
48.828,21.973,20.508,21.484
35.645,23.926,18.066,11.719
26.855,25.879,16.113,7.812
41.504,26.367,18.066,8.301
46.875,28.809,21.973,9.277
38.574,25.391,25.391,10.742
33.203,24.414,28.809,12.207
25.391,27.344,23.926,4.883
30.762,24.414,20.02,0.488
41.504,26.367,22.461,4.883
32.715,30.762,20.02,2.441
21.484,33.691,17.09,-2.93
12.695,29.785,18.066,-3.418
18.066,22.949,20.508,-4.883
31.738,18.555,20.02,-7.812
25.879,21.484,19.531,-9.766
15.625,26.855,20.02,-14.648
12.695,26.855,18.066,-17.578
21.484,24.902,17.578,-9.766
35.156,25.391,19.043,-0.488
30.762,20.508,24.902,3.906
19.531,19.531,28.32,6.348
8.789,19.531,27.832,4.883
12.695,15.625,27.832,4.883
33.691,20.02,25.391,11.719
36.133,27.832,20.02,13.672
26.855,29.297,17.578,6.836
14.648,27.832,19.043,1.953
14.16,26.367,22.461,-0.488
33.691,25.879,23.926,0.488
38.574,27.344,18.555,4.883
31.738,31.25,16.113,6.348
21.484,34.18,15.137,3.906
17.578,31.738,15.137,0.488
35.156,31.738,20.02,5.859
41.504,34.18,21.484,12.207
32.227,32.715,26.367,10.254
24.902,32.227,31.738,5.859
24.902,30.273,28.32,7.812
36.621,25.879,25.879,12.207
36.621,25.391,24.414,9.277
24.414,27.344,22.949,2.93
17.578,27.832,22.461,3.418
16.602,27.832,23.438,4.883
33.203,26.367,25.879,9.766
42.48,23.926,28.809,14.648
30.762,21.973,26.855,12.695
21.484,20.02,24.902,11.719
20.02,20.508,24.902,14.16
28.32,18.555,21.484,11.23
36.621,16.113,21.973,9.277
31.738,16.602,25.391,9.766
21.973,15.137,25.879,4.395
14.648,16.602,25.391,0.488
24.902,19.043,24.414,0.977
36.621,20.02,25.391,3.906
34.668,20.02,27.832,5.859
24.902,20.996,28.32,5.859
7.324,20.508,30.762,5.371
13.672,18.555,32.715,7.812
32.715,17.578,33.203,10.742
30.762,20.508,34.668,12.207
20.02,22.461,35.156,9.766
12.695,21.484,37.598,4.883
18.555,19.531,36.621,3.906
29.297,22.949,35.645,1.465
23.926,26.855,33.691,-3.906
15.625,25.391,30.273,-6.836
5.859,24.902,30.273,-12.695
8.789,25.391,31.25,-13.672
28.809,25.391,31.738,-5.859
27.344,26.367,31.25,-2.93
16.113,25.879,31.25,-5.859
9.766,24.902,31.25,-6.836
10.254,25.879,30.762,-8.301
26.855,23.926,29.297,-2.441
32.227,24.414,31.738,4.883
21.973,25.391,34.18,9.277
18.066,24.902,37.109,13.184
15.625,23.926,35.645,6.348
25.879,20.508,31.738,4.395
31.25,19.531,35.645,7.812
22.461,21.484,36.133,8.301
18.066,21.973,31.738,4.883
14.648,23.438,31.738,3.906
28.32,22.461,32.715,10.742
38.574,21.484,33.203,14.16
27.832,19.043,31.738,9.277
16.113,17.578,29.785,3.906
8.789,16.113,31.25,-2.441
18.555,14.648,31.738,-7.812
24.414,17.578,29.785,-5.371
12.207,14.648,28.32,-9.277
4.883,11.23,28.809,-11.719
1.465,12.695,29.785,-10.254
11.23,13.184,29.785,-10.254
24.414,12.207,30.762,-3.906
20.996,11.719,32.715,1.953
14.648,10.742,32.227,3.418
4.395,8.789,33.203,1.465
14.648,10.742,32.715,3.906
33.203,15.137,33.203,10.254
21.484,11.23,35.156,8.301
8.789,7.324,34.18,3.906
5.371,8.301,33.203,4.883
8.789,12.207,31.738,2.441
22.461,17.578,30.762,1.465
26.855,19.043,32.227,7.812
20.02,18.066,31.738,5.859
5.859,15.625,31.738,-0.977
0.977,15.625,33.203,-2.441
20.996,17.09,33.691,2.93
26.855,16.602,30.762,7.324
14.648,15.625,29.297,7.812
4.395,16.602,28.809,3.906
6.348,17.09,25.391,2.441
25.391,14.16,26.367,8.789
27.832,13.184,25.391,8.789
20.508,15.625,25.879,4.883
14.648,20.02,27.832,5.859
10.742,21.973,24.902,3.906
23.438,22.461,25.879,4.395
30.273,22.949,26.855,6.836
27.344,23.438,26.855,7.812
16.113,24.902,27.344,4.395
5.371,26.367,27.344,-5.371
17.09,23.926,26.367,-5.859
28.32,26.367,27.344,1.953
20.996,29.785,28.809,5.371
11.719,27.832,26.367,5.859
5.859,26.855,24.414,3.418
18.066,25.879,26.855,3.418
35.645,25.391,28.809,7.812
35.156,23.926,29.297,13.672
21.484,21.973,31.25,11.719
7.324,20.508,34.668,5.859
15.625,18.555,33.691,4.883
31.25,21.484,28.809,9.766
33.203,26.855,24.902,17.578
19.531,25.879,25.391,12.695
4.395,22.949,26.367,4.395
13.672,20.996,29.297,7.812
33.691,21.484,29.297,11.23
38.574,23.438,26.367,9.766
36.621,25.391,26.367,8.789
28.32,27.344,26.367,6.348
30.273,26.855,27.344,5.371
44.434,23.438,29.785,10.254
39.551,22.461,29.297,16.602
30.762,22.461,30.273,20.02
25.879,24.414,28.32,18.066
27.832,27.832,23.926,16.113
46.387,28.32,22.949,17.09
50.293,27.344,25.391,16.113
36.133,25.879,27.344,12.695
23.438,25.391,23.438,9.277
20.02,27.832,20.508,4.395
29.297,26.367,22.461,0.488
26.855,23.438,26.855,1.953
18.066,21.973,26.855,0.488
15.625,22.949,27.344,-0.977
11.23,21.973,27.832,-8.789
22.461,20.508,24.902,-15.625
33.203,20.996,26.367,-10.254
28.32,22.461,26.855,-6.836
20.996,25.391,26.367,-8.301
17.09,23.926,25.391,-2.441
28.809,20.02,24.414,6.348
40.039,18.555,26.367,10.254
34.668,18.555,28.809,14.648
28.32,21.484,27.832,15.137
21.484,20.996,23.926,10.254
28.809,17.09,20.02,8.301
43.457,20.02,21.973,14.16
41.992,22.949,21.973,16.602
29.785,21.973,19.043,13.672
18.555,22.949,19.043,15.137
28.32,23.438,20.996,20.508
41.992,22.949,22.949,21.484
41.504,23.926,20.02,23.438
29.297,21.973,23.926,19.531
11.23,20.508,25.391,6.348
19.531,23.926,23.926,4.395
44.922,25.391,23.926,13.672
41.016,24.414,23.438,9.277
27.344,24.414,22.949,-1.465
15.625,22.949,21.484,-3.418
16.113,20.508,19.531,-1.465
30.762,18.555,17.578,1.465
32.715,20.02,20.02,5.859
28.809,20.508,24.414,7.812
15.625,18.066,26.855,6.836
10.254,17.578,27.832,5.859
31.738,20.508,25.391,10.254
33.203,19.043,24.902,8.301
21.973,15.137,23.926,3.418
13.672,17.578,20.508,2.93
5.371,19.043,17.578,-8.301
21.484,18.555,19.043,-8.301
34.18,20.508,21.973,0.0
26.367,20.508,20.996,-4.395
21.484,20.02,20.508,-5.371
16.602,18.066,20.02,-7.324
26.855,18.555,18.066,-10.254
40.527,23.926,20.508,-4.395
37.109,22.461,23.438,2.93
26.855,19.043,23.438,5.859
14.648,20.02,23.438,4.883
19.531,17.09,22.461,1.465
31.738,17.09,25.879,3.906
31.25,21.484,27.344,6.348
20.996,24.414,25.391,0.488
13.184,23.438,21.973,-3.906
16.113,20.996,20.02,-10.254
21.484,20.02,20.508,-8.789
22.949,19.531,21.484,-2.441
21.484,20.996,21.484,0.488
3.906,22.949,21.973,-6.348
2.93,17.09,21.973,-12.695
24.414,15.137,22.461,-4.883
26.855,19.043,23.926,-0.977
18.555,18.066,25.391,-1.465
7.324,17.09,22.949,-0.977
6.348,14.648,21.484,-6.836
21.484,14.648,24.414,-9.766
22.949,17.09,25.879,-4.883
19.043,20.508,25.391,-0.488
13.184,21.484,26.855,0.977
16.602,19.531,27.344,2.93
31.738,19.043,26.855,7.324
36.133,19.531,25.879,4.395
30.273,20.02,25.391,1.953
17.09,19.531,23.438,0.0
19.531,20.508,24.414,2.93
40.039,24.902,26.855,9.277
48.34,25.391,26.855,11.719
42.969,22.949,25.879,9.766
31.25,20.996,25.879,9.277
24.902,23.926,25.391,10.742
37.598,27.832,20.508,9.277
36.621,28.32,16.602,1.953
26.855,26.855,20.508,-2.93
27.832,27.832,24.902,4.395
22.949,28.32,24.902,3.906
36.133,26.367,21.484,-3.418
41.504,27.832,20.02,-8.789
27.344,30.762,22.949,-13.184
23.926,31.25,22.461,-11.719
24.414,32.715,20.996,-10.254
33.203,29.297,21.484,-4.395
45.41,29.297,24.902,3.906
39.551,29.297,23.926,3.418
26.367,26.367,22.461,-0.488
21.484,27.832,21.973,0.0
32.227,27.832,21.484,5.859
42.48,24.414,22.461,6.836
41.016,23.438,23.926,9.277
32.715,24.902,25.391,6.836
21.973,24.414,23.438,1.465
27.832,24.902,22.461,4.883
42.48,26.367,25.391,9.766
40.039,25.879,28.809,11.23
32.227,27.344,29.785,10.742
26.367,28.809,26.855,10.742
30.762,28.32,22.949,9.766
42.969,28.32,23.438,7.324
42.48,31.25,24.902,7.324
38.086,31.738,25.391,6.348
27.344,29.785,25.391,3.906
20.508,28.809,26.367,2.93
36.133,25.879,30.762,5.859
38.574,26.367,37.109,6.836
30.762,30.762,35.156,5.859
23.438,29.297,29.785,3.418
19.043,27.344,28.809,0.977
34.668,23.926,33.691,5.859
37.598,18.555,38.574,13.184
27.344,15.625,41.016,17.578
14.648,15.137,40.527,9.277
6.348,17.578,33.691,-3.418
21.973,17.09,27.344,1.465
27.832,15.137,27.344,7.812
19.043,14.16,29.785,9.766
12.207,15.137,30.273,9.766
6.836,18.555,23.926,5.371
16.602,21.973,18.066,0.488
27.344,24.414,19.043,5.371
23.926,23.926,25.879,16.602
14.16,21.484,30.273,15.137
8.301,22.461,29.297,10.254
21.973,24.414,29.297,12.695
39.062,25.391,30.273,18.066
29.785,25.391,25.879,6.836
20.508,22.461,26.855,-1.953
8.301,20.508,26.367,-2.93
14.16,22.461,26.855,1.953
40.039,23.926,27.344,12.695
38.086,24.902,23.926,14.16
18.555,25.879,22.461,3.906
6.348,27.344,19.043,-3.906
14.16,27.344,21.484,1.465
31.25,27.344,25.391,7.812
33.691,30.762,25.391,11.719
22.949,28.32,23.438,7.812
9.766,23.926,24.902,2.93
10.254,23.438,25.879,4.395
25.879,24.414,21.973,9.766
24.414,25.879,22.949,11.23
16.113,26.367,23.926,8.301
11.23,28.32,25.391,6.836
7.324,26.367,27.344,2.441
20.02,23.438,25.879,3.906
28.32,23.438,24.902,13.672
23.438,20.508,26.855,16.602
18.555,20.508,27.832,11.719
20.508,24.414,24.902,8.301
33.691,21.484,23.926,11.23
41.504,19.531,24.414,13.672
35.156,22.461,24.902,10.254
20.996,20.996,29.297,6.836
17.578,20.508,27.344,3.418
33.691,21.484,25.879,3.418
34.18,20.508,31.25,2.441
21.484,19.043,32.227,-0.488
9.766,20.508,28.809,-5.371
-4.395,22.461,24.902,-11.23
2.441,20.02,21.973,-11.23
14.16,17.578,23.926,-2.441
11.719,17.09,25.879,0.0
5.859,17.09,24.414,-4.395
-2.441,18.066,21.484,-6.836
16.602,19.531,19.531,-5.859
35.645,19.043,23.926,0.0
29.297,17.578,28.32,4.395
22.461,15.625,27.344,3.418
13.184,14.648,25.391,3.418
21.973,13.184,25.879,5.371
40.039,15.625,26.367,13.184
36.621,20.02,25.879,16.602
23.438,21.484,29.785,16.602
7.324,20.02,31.738,5.859
8.789,15.137,30.762,-3.906
32.227,15.137,26.367,1.465
34.668,21.973,24.902,5.371
17.09,22.949,28.809,0.0
0.977,19.531,26.855,-7.324
6.348,21.484,21.973,-11.23
21.484,23.438,24.414,-11.23
10.254,21.973,27.832,-13.184
-0.977,19.531,31.25,-12.695
-3.418,18.066,32.715,-8.789
2.441,20.02,29.785,-5.859
21.484,23.438,28.809,-0.977
30.762,26.367,28.809,7.812
22.461,25.879,34.18,8.301
8.301,24.902,37.598,7.812
16.113,24.414,34.668,15.137
43.457,21.973,33.691,24.902
49.805,23.438,35.645,34.668
38.086,28.32,31.25,19.043
30.762,31.25,22.949,2.93
28.809,27.832,19.531,7.812
41.504,21.973,24.902,13.184
49.316,18.066,32.227,19.043
40.527,16.602,32.715,19.043
30.273,19.043,27.832,10.742
24.414,22.461,20.996,3.418
37.598,21.484,17.578,4.883
41.016,21.973,20.508,6.836
22.461,19.531,23.438,0.0
16.602,17.578,20.996,-3.418
9.277,19.531,15.137,-6.348
7.324,19.043,14.16,-13.672
12.207,16.602,19.531,-11.23
8.789,15.625,22.949,-3.906
9.277,15.137,19.043,-0.977
-0.488,14.648,18.555,-7.324
3.906,14.16,20.02,-12.695
23.926,14.16,21.973,-2.441
25.391,16.602,22.461,4.395
20.996,19.043,19.043,5.859
18.555,22.949,16.602,1.465
23.926,23.438,18.066,4.883
41.992,16.602,24.414,13.184
48.828,14.16,30.273,19.043
48.34,23.926,32.715,27.344
35.156,30.762,28.32,21.484
29.785,30.273,21.484,13.672
46.387,29.785,17.578,12.695
46.875,27.832,21.484,15.137
30.273,22.949,25.879,8.789
20.508,22.461,25.879,4.883
24.902,22.949,25.879,8.301
38.574,23.926,24.902,16.113
41.992,23.438,27.344,16.602
30.762,19.531,32.227,8.789
18.066,19.043,30.762,3.906
16.113,20.508,23.438,0.488
36.133,20.996,23.438,7.812
42.969,19.531,25.879,17.09
29.785,18.555,22.949,12.695
18.555,18.066,22.461,5.859
17.09,17.09,23.926,2.441
28.809,16.602,22.461,4.395
38.086,18.555,24.902,12.695
30.273,18.066,25.391,12.695
18.555,18.555,24.414,7.812
15.625,18.066,26.367,7.812
32.715,16.113,26.855,7.324
46.875,18.066,25.879,10.254
43.945,21.973,23.926,11.23
32.227,19.043,23.926,6.836
22.461,16.602,23.926,3.418
36.621,20.508,20.508,12.207
56.641,21.973,22.461,21.973
50.293,20.508,24.902,20.996
41.016,19.043,23.438,15.137
31.25,20.02,23.926,12.207
28.32,20.996,28.809,12.207
38.086,19.531,28.809,11.719
36.621,18.066,26.855,13.672
29.785,20.996,30.273,16.113
22.461,22.461,32.715,11.23
24.414,21.484,31.25,10.254
39.062,21.973,28.32,15.137
40.039,23.926,30.273,13.184
31.25,24.414,31.25,6.348
25.879,21.973,29.785,6.348
29.297,21.973,32.227,5.859
46.875,23.438,35.645,11.23
50.293,19.531,34.668,17.09
41.504,18.066,31.738,13.184
32.715,20.508,31.25,9.277
27.344,19.531,31.738,2.93
38.086,16.113,30.762,3.418
39.062,14.648,30.762,10.254
33.691,20.02,32.227,15.625
23.926,23.438,32.227,16.113
19.043,22.461,32.715,15.625
35.156,22.949,33.203,20.508
42.48,21.973,29.785,21.484
32.227,19.531,27.344,17.578
22.949,17.578,28.32,15.137
15.137,15.625,30.273,12.207
24.902,16.113,27.344,12.695
33.203,17.578,25.391,10.254
23.438,14.16,28.32,7.324
20.02,11.719,29.297,9.277
11.23,14.648,28.809,6.836
15.625,14.16,27.832,3.418
29.297,12.207,29.297,6.348
24.902,9.766,30.273,12.207
16.113,5.371,26.855,9.277
5.371,8.301,24.414,3.906
11.719,5.371,25.879,5.371
28.32,1.953,30.273,12.207
30.762,5.371,34.668,15.137
20.02,7.812,35.645,7.812
7.812,14.16,26.367,-2.441
19.043,19.531,20.996,-4.883
27.832,17.09,22.461,-4.395
19.043,13.672,23.438,-8.789
18.555,16.113,21.973,-4.883
8.789,13.672,23.438,-4.395
0.0,9.277,25.391,-10.742
19.043,12.207,30.762,-0.488
25.391,15.625,34.18,7.812
20.508,21.973,27.344,4.883
10.254,25.391,24.902,-2.441
8.301,19.531,27.832,0.977
28.32,18.555,29.785,11.23
29.297,16.113,29.297,8.789
20.02,14.648,31.738,3.906
20.02,18.555,30.273,3.418
20.508,19.531,26.855,1.465
32.715,22.461,24.414,2.441
39.551,23.438,26.855,12.695
29.297,22.949,29.785,11.23
22.949,24.414,31.25,7.812
16.602,23.438,32.227,8.789
26.855,23.926,29.785,4.395
40.039,26.855,29.785,13.184
38.574,27.344,26.855,16.602
23.926,24.902,26.855,9.766
2.93,24.414,26.855,-1.953
14.648,22.949,26.855,-1.465
37.109,21.973,29.785,10.742
36.133,25.391,28.32,14.16
23.926,30.273,25.391,2.441
11.23,29.785,24.414,-9.277
25.879,26.855,25.879,2.441
40.527,24.902,31.738,13.184
31.25,23.926,31.738,4.883
21.973,24.902,27.344,-1.465
9.277,26.855,25.391,-7.324
13.672,30.273,26.367,-8.301
32.227,32.715,26.367,0.0
33.203,31.738,23.926,2.93
27.344,32.227,29.297,4.883
12.695,28.32,28.809,-1.953
13.184,24.414,21.484,-6.348
30.762,26.367,19.531,2.93
32.715,26.367,19.043,9.277
20.996,24.414,20.508,4.395
8.789,24.902,23.438,-1.953
11.719,24.414,22.461,-1.953
33.203,25.391,23.438,9.766
33.691,26.855,24.902,16.602
14.648,25.391,21.484,0.488
