TP9,AF7,AF8,TP10
11.719,23.438,15.137,5.859
6.836,21.973,10.742,-4.395
29.297,19.043,4.883,2.441
41.992,16.113,10.742,16.602
19.043,16.602,17.578,13.672
9.766,20.508,14.648,7.812
6.348,24.414,10.742,6.836
18.066,22.461,7.324,5.371
27.344,18.555,8.301,5.859
17.578,19.043,14.16,2.93
16.113,17.578,10.742,0.977
12.695,18.555,7.324,-1.465
20.02,16.113,3.418,-2.93
27.344,10.254,6.348,-1.953
13.672,10.742,16.602,0.488
8.301,10.742,13.672,-0.977
-0.977,8.789,10.742,-10.254
11.719,7.324,8.301,-8.789
28.32,6.348,6.348,-1.953
21.484,1.953,8.301,-1.465
11.719,-0.977,11.719,-8.789
3.418,2.441,10.254,-11.719
19.531,0.0,0.488,-9.766
42.48,-6.348,-1.465,0.977
27.832,-7.812,13.184,8.301
19.531,-10.254,10.742,3.418
19.043,-12.207,5.859,-0.977
20.996,-14.16,5.371,-5.859
36.133,-15.625,5.371,-0.977
26.855,-13.672,11.23,4.395
15.625,-13.672,10.742,1.953
9.277,-16.113,-0.977,-3.418
8.301,-18.066,-9.277,-11.23
28.32,-11.23,-8.789,-8.789
34.668,-7.812,-0.977,7.324
20.02,-17.09,11.719,8.789
-5.859,-21.973,20.508,-12.207
-9.766,-17.09,15.137,-22.461
20.508,-15.137,13.672,-11.23
23.926,-13.184,19.531,0.0
10.254,-8.301,17.09,-2.93
4.395,-8.789,18.066,-8.789
7.812,-7.324,15.137,-12.207
31.738,-3.418,3.418,-11.23
36.621,-5.371,2.441,-6.348
15.137,-5.371,13.184,-2.441
2.93,-7.324,18.066,0.977
-1.953,-8.301,13.184,-4.883
15.625,-6.836,6.836,-7.812
28.809,-4.395,12.207,0.488
19.531,-1.953,11.23,4.395
9.277,-0.977,4.883,1.953
2.441,2.93,1.465,-1.465
20.996,3.418,0.977,-0.977
31.25,2.93,8.301,3.906
24.414,8.301,8.789,10.742
20.996,11.719,4.883,10.742
11.23,12.695,9.766,6.348
24.902,11.719,9.766,6.348
40.039,3.906,6.836,4.883
30.762,3.418,18.066,13.672
23.926,10.742,20.508,18.066
10.254,12.207,15.137,6.348
16.113,4.395,8.301,0.488
40.527,1.465,8.301,6.836
33.691,3.906,17.578,11.23
20.996,8.301,18.066,10.254
18.555,11.23,10.254,9.277
23.926,11.23,4.395,4.395
38.574,11.719,5.859,2.93
30.762,11.719,13.672,8.301
20.996,13.184,16.113,10.254
12.695,15.137,9.766,-0.977
10.742,11.23,0.488,-9.766
30.762,9.277,-0.977,-4.883
30.273,15.625,12.207,3.906
14.648,18.555,18.555,5.371
7.812,18.066,14.16,-3.418
11.23,17.578,6.348,-5.371
30.273,17.578,2.93,3.906
31.25,19.531,11.23,5.371
16.113,18.555,18.555,5.371
6.348,18.555,16.113,0.0
4.395,19.531,7.812,-13.184
21.484,16.602,2.441,-10.254
29.785,17.09,12.695,-2.441
18.066,20.996,18.555,-2.441
8.789,21.484,10.742,-5.859
1.953,21.484,13.672,-6.836
20.02,17.09,12.695,-2.93
33.203,15.137,15.137,3.906
22.949,18.555,13.672,11.23
9.277,22.461,14.16,3.418
3.906,20.02,22.949,-1.953
30.273,11.719,16.602,8.789
40.039,19.531,15.625,5.371
19.531,29.297,23.438,-0.977
11.23,29.785,15.625,-3.906
-3.418,36.133,9.277,-23.438
9.766,39.062,-0.977,-27.832
34.18,33.691,-3.906,-16.602
16.113,34.18,8.301,-10.742
2.441,33.691,7.324,-11.719
-1.465,33.203,4.395,-16.602
4.883,31.738,3.418,-18.066
20.996,25.391,5.859,-16.113
19.531,26.855,12.207,-10.254
16.113,33.691,16.113,-4.395
11.719,39.551,10.254,-6.348
18.555,36.621,3.906,-11.719
32.715,31.25,6.836,-8.301
27.344,31.738,9.277,-2.441
23.926,32.715,5.371,0.977
13.184,38.574,-0.488,-8.301
11.23,38.574,-3.906,-12.207
35.645,34.668,-0.977,-1.465
38.086,31.738,4.395,4.883
32.227,33.691,11.23,12.207
18.555,33.691,17.09,7.812
10.742,30.273,7.812,-5.859
31.25,25.879,4.883,-9.277
27.832,24.902,11.719,-7.324
12.695,26.855,14.648,0.488
9.277,26.855,15.137,-2.93
9.277,26.855,6.348,-11.719
24.902,24.414,3.418,-3.418
33.691,25.391,13.672,13.672
27.344,27.832,17.09,20.508
19.043,27.832,11.23,8.789
11.23,27.344,8.301,0.977
30.762,25.391,5.371,0.977
42.969,23.438,6.348,1.465
17.578,24.414,21.484,-0.977
3.906,27.344,23.926,-7.324
1.953,28.809,11.719,-15.625
15.625,27.832,7.812,-13.672
28.809,23.926,15.137,-7.812
17.578,20.508,20.508,-8.789
14.648,23.438,14.648,-5.371
9.766,25.391,2.93,-9.277
14.16,20.02,-2.441,-20.02
32.227,18.555,4.395,-9.277
19.531,18.555,16.602,-0.977
3.418,17.578,19.043,-4.395
-6.348,17.578,11.23,-13.672
0.0,10.742,0.977,-22.461
23.438,15.137,0.0,-15.625
17.09,20.996,13.184,-9.277
8.301,18.066,19.531,-7.812
0.488,15.625,14.648,-9.766
4.883,14.16,6.836,-15.137
28.32,14.648,6.836,-9.277
24.414,17.578,8.301,0.977
14.648,20.996,6.348,0.977
8.789,22.949,2.441,-9.277
9.766,23.438,-2.441,-12.207
30.762,23.926,2.93,-0.977
31.25,22.949,9.277,4.395
23.438,24.414,6.836,8.301
11.23,27.344,6.348,3.906
6.348,28.809,4.395,-2.441
36.621,28.32,0.488,6.836
43.457,26.367,7.812,12.695
29.297,25.391,10.254,15.137
20.508,26.367,5.859,6.836
6.348,25.391,5.859,-6.348
27.832,19.531,2.93,-2.93
40.527,19.043,4.883,4.883
20.996,17.578,11.23,4.395
18.066,20.996,5.859,2.441
17.09,26.855,-1.953,-6.348
23.926,22.949,0.0,-12.695
32.715,23.438,1.953,-5.371
35.156,27.832,-4.883,3.418
36.133,23.438,-1.465,14.16
11.23,18.066,5.859,0.977
15.625,12.695,1.465,-11.23
29.297,11.23,11.23,-6.836
13.672,19.043,23.926,-3.906
5.859,22.949,23.438,-3.906
-4.883,20.02,14.648,-11.23
12.207,16.602,7.812,-6.836
32.715,17.578,14.648,1.953
27.344,21.484,20.508,7.324
26.855,21.973,16.602,11.23
12.207,18.555,10.742,0.0
14.648,17.578,8.789,-4.883
39.062,15.625,9.277,10.254
28.809,16.113,9.277,12.207
15.137,20.02,9.766,7.324
6.836,24.414,8.789,-3.418
11.719,22.949,2.93,-5.371
39.062,18.066,1.465,3.906
29.297,20.02,8.789,-1.465
7.812,20.02,8.789,-1.465
4.883,21.484,6.348,-0.488
14.648,21.973,-1.465,-8.301
30.762,17.09,0.488,-5.859
27.344,18.555,9.277,3.418
16.602,22.461,4.883,5.859
0.488,22.461,2.441,-3.906
-0.977,23.438,2.441,-8.301
29.297,21.484,0.488,2.441
33.691,20.996,8.789,7.812
22.461,24.902,20.02,14.16
21.973,27.344,16.113,12.207
16.602,24.414,5.859,0.977
29.297,21.484,5.371,1.465
34.668,24.902,14.648,9.277
20.02,25.391,14.648,8.789
14.648,22.949,6.348,-0.977
14.16,24.414,-2.93,-2.93
29.297,21.973,-6.836,-5.371
35.156,20.02,-1.465,-8.789
20.508,20.02,10.742,0.977
11.719,20.508,10.742,3.906
2.441,21.973,3.906,-5.859
15.625,20.02,2.441,-9.766
30.762,21.484,11.719,-4.883
22.461,22.949,11.23,7.324
13.184,23.438,9.766,5.371
2.93,21.484,8.789,-7.324
18.066,20.02,2.441,-7.324
38.574,17.09,7.812,-0.488
26.367,18.555,14.16,0.488
10.742,18.066,7.812,-5.859
1.465,16.602,3.418,-14.16
13.672,12.695,-0.488,-10.254
31.738,11.23,1.953,-4.395
20.996,17.578,12.695,-4.883
9.277,19.531,10.742,-3.906
5.859,19.531,4.395,-9.277
14.648,17.09,-1.953,-15.137
31.25,16.602,3.906,-11.23
27.832,18.555,15.625,-0.977
23.926,17.578,7.812,4.883
11.23,15.137,7.324,-2.93
2.93,16.602,10.742,-10.254
23.926,14.16,1.465,0.488
22.949,14.16,9.277,1.465
7.812,19.043,17.09,-2.441
2.93,20.508,14.648,-6.348
12.695,20.02,4.883,-6.348
32.715,18.066,7.324,-0.977
29.297,17.09,17.09,3.906
21.973,20.508,14.16,8.301
19.531,22.949,14.16,3.906
18.555,21.973,6.836,-3.418
37.109,18.555,7.324,2.441
39.062,11.719,20.996,7.812
25.391,9.766,17.09,5.859
18.066,13.184,9.277,0.0
10.742,12.695,4.883,-9.277
27.832,9.766,3.418,-10.254
32.227,11.23,16.113,1.465
17.09,9.277,19.043,9.766
14.16,8.789,7.812,9.766
7.324,11.23,-0.977,0.0
18.555,11.23,-1.953,-1.953
34.668,12.207,3.418,8.789
24.902,20.02,10.742,9.277
22.949,21.973,17.09,9.766
21.973,21.973,19.043,13.184
32.227,27.344,8.789,5.371
34.668,30.273,10.254,-5.371
26.367,32.715,20.508,1.465
26.367,35.156,18.555,7.812
14.16,33.691,20.508,3.418
23.438,30.273,12.207,4.395
39.062,26.367,6.348,12.207
32.227,28.32,16.113,15.625
27.832,30.762,7.812,10.742
15.137,28.809,-1.953,1.953
17.578,25.391,-1.953,-4.883
44.922,27.344,5.371,3.906
43.457,27.832,14.648,13.672
28.32,27.832,16.602,12.207
14.648,32.715,12.695,2.93
14.648,30.762,5.859,-1.953
33.203,27.344,9.277,2.93
26.367,28.809,18.555,10.742
14.16,29.297,17.578,13.184
8.301,31.25,13.184,5.859
5.371,33.691,6.836,4.883
26.855,25.879,3.418,1.953
29.785,22.949,11.719,-2.93
12.207,23.926,21.973,3.418
-0.488,24.414,19.531,3.418
0.0,23.438,14.648,-3.906
19.531,22.949,18.555,0.488
28.809,24.414,27.832,12.207
20.996,24.902,25.391,12.695
10.254,23.926,17.578,5.371
5.371,25.391,13.672,-0.488
21.484,26.855,15.625,0.488
30.273,22.461,16.113,12.207
20.508,19.043,15.625,13.672
13.672,21.973,18.555,5.371
3.418,29.785,18.066,-0.977
20.02,31.738,9.277,-0.977
31.738,27.832,18.555,0.977
17.09,27.832,30.762,5.859
11.23,25.391,22.461,6.348
0.977,22.461,23.438,-4.395
19.531,27.832,19.043,2.441
32.227,26.855,21.484,7.812
17.09,21.973,28.32,0.488
16.602,24.414,20.996,4.395
12.695,26.855,13.672,-3.418
16.602,25.391,8.789,-4.395
30.273,23.926,12.207,3.906
25.391,27.832,16.113,-0.977
15.137,25.391,11.719,-2.441
0.0,23.438,5.371,-8.301
5.371,25.391,-3.418,-9.277
25.879,20.996,3.418,0.977
22.949,19.043,15.625,5.371
12.695,18.555,13.184,8.789
3.906,16.602,8.301,2.441
13.672,14.648,5.371,-4.883
41.504,18.066,2.93,7.324
41.992,18.066,12.695,10.742
22.949,21.973,16.113,6.348
3.418,28.32,8.301,-9.766
7.324,22.461,2.93,-19.043
25.391,18.555,-0.488,-13.672
25.879,24.414,11.23,-6.836
20.996,25.391,14.16,3.906
12.207,23.926,5.859,-1.953
5.371,21.484,2.93,-10.254
22.949,17.578,10.254,-6.836
32.715,14.16,10.742,1.465
15.137,14.16,7.812,2.441
7.324,20.996,9.766,-4.395
9.277,25.879,2.93,-9.766
24.414,25.391,0.977,-7.324
36.133,22.949,15.137,3.906
23.926,22.949,21.973,10.742
18.066,20.996,13.672,5.859
12.695,20.508,10.254,-1.465
30.762,21.484,8.789,3.906
46.875,23.438,13.672,8.301
27.832,20.996,20.02,6.348
20.02,16.113,11.23,3.906
12.207,18.066,4.883,-4.883
20.996,15.625,-0.488,-11.719
42.48,13.184,0.488,-5.371
29.297,12.695,18.555,0.0
16.113,15.137,22.461,1.953
8.789,18.066,9.277,-6.836
20.02,12.695,2.441,-9.277
39.551,9.766,6.836,-1.953
27.832,13.672,15.625,1.953
15.625,16.113,20.508,2.441
4.883,16.113,15.625,-5.859
15.625,11.23,3.418,-7.324
42.48,7.812,9.766,-4.395
33.203,11.23,27.344,-4.395
21.973,16.113,25.879,-2.441
18.066,17.09,21.973,-10.742
17.09,13.672,14.16,-20.996
24.414,12.207,14.648,-20.02
19.531,13.672,24.414,-9.766
8.301,13.672,25.391,-4.395
0.0,15.137,17.578,-14.16
7.324,15.625,9.766,-15.137
27.344,13.184,15.625,-7.324
30.762,15.137,22.949,0.488
24.902,20.508,23.926,8.789
21.484,20.996,25.879,1.953
23.926,20.508,23.438,-2.441
44.434,19.531,16.602,3.418
40.039,20.02,22.949,4.395
22.461,18.555,34.668,7.812
18.066,18.066,32.227,6.836
12.207,20.02,27.832,-1.953
30.762,18.555,26.367,-1.953
38.086,20.996,31.25,5.859
23.926,20.02,32.227,13.672
19.043,19.531,23.926,16.602
9.277,20.996,17.09,4.883
20.02,19.043,15.137,-3.418
36.133,17.09,25.391,1.953
22.461,19.043,33.203,4.883
9.766,21.484,25.391,3.906
4.395,20.996,17.578,-3.906
15.625,18.066,14.16,-7.812
30.762,16.113,10.254,3.418
37.109,20.996,5.371,19.531
33.691,20.508,17.578,23.926
6.348,11.23,28.809,-0.488
6.348,4.395,20.996,-13.184
21.973,3.906,25.391,-2.441
8.789,7.324,34.18,3.418
0.0,6.348,29.785,4.883
-6.836,9.766,26.367,-1.465
-0.488,13.184,17.578,-12.207
18.066,12.207,20.02,-8.789
12.695,14.16,27.832,0.488
6.348,15.137,24.414,5.371
1.953,12.207,19.043,-2.441
-2.441,9.766,12.695,-9.766
8.789,11.23,16.113,-5.371
12.695,11.23,22.949,6.348
4.883,12.695,23.926,8.789
-2.93,22.461,23.438,-1.953
0.0,22.461,13.672,-10.254
14.16,16.602,9.766,-8.301
3.418,18.066,23.438,-6.836
-5.371,21.484,27.832,-0.977
-2.93,22.461,20.02,-5.859
-2.93,20.508,12.207,-11.719
16.113,19.043,11.719,-10.742
21.973,22.461,20.996,-6.348
9.766,25.879,22.949,5.859
5.371,23.926,14.648,6.836
4.883,25.391,14.16,3.418
22.949,21.973,18.066,5.859
29.785,24.414,25.391,7.324
17.09,28.809,32.227,11.719
12.207,26.855,28.32,13.672
4.395,24.902,20.02,7.812
11.719,22.949,16.113,1.953
18.066,20.508,21.973,4.395
14.16,20.02,22.949,8.789
2.93,20.996,18.066,2.93
-5.371,20.508,12.695,-3.906
11.719,19.043,7.324,-4.883
28.32,19.531,16.602,-1.465
16.602,19.043,25.879,2.441
6.348,17.578,16.602,2.441
-0.977,21.484,11.23,-2.441
11.23,19.531,11.23,-4.395
35.645,19.043,17.578,6.348
27.344,21.484,25.879,12.207
12.695,22.461,24.414,5.371
5.371,26.367,22.461,-2.441
17.578,29.297,13.672,-4.883
31.738,28.809,13.184,-6.348
22.949,25.391,20.02,-1.465
14.648,23.926,20.508,3.418
4.883,30.273,20.996,-2.93
9.277,22.949,10.742,-2.93
31.738,15.137,7.324,3.906
29.297,23.926,17.09,5.859
18.555,28.809,21.484,11.23
10.742,29.297,20.996,6.836
13.184,27.832,13.184,-2.93
33.691,23.926,14.16,1.953
24.414,24.414,20.996,2.93
11.719,26.855,19.531,6.836
8.789,22.461,13.184,3.906
0.488,13.672,6.836,-8.789
20.508,13.184,10.254,-12.695
23.926,16.113,23.926,-4.883
10.742,16.602,23.926,5.859
8.301,20.02,18.555,4.395
6.348,20.996,15.625,0.977
25.391,18.066,13.672,7.812
34.18,16.602,19.043,12.207
20.02,17.578,22.461,12.695
14.648,15.625,20.508,9.766
15.625,16.113,14.16,2.441
29.297,14.16,11.719,0.977
32.227,9.766,19.531,7.324
20.02,12.207,24.902,16.602
18.555,15.137,21.484,18.555
11.23,16.602,14.16,2.93
16.113,15.625,10.254,-0.977
24.902,12.695,16.113,3.418
13.672,13.184,20.508,2.441
7.324,16.602,19.531,0.488
-0.488,17.09,15.137,-7.324
7.324,16.602,7.324,-9.277
32.227,18.066,18.555,1.465
31.25,20.02,24.902,9.766
19.043,22.461,17.09,8.789
2.93,20.02,21.973,-0.977
15.137,16.602,12.695,-2.93
35.156,14.16,4.883,-2.93
20.02,16.602,24.902,3.418
8.301,20.508,28.32,10.254
1.953,20.996,20.996,2.441
8.789,20.508,10.742,-5.859
38.086,20.996,0.488,3.418
51.758,20.02,8.789,26.367
24.902,12.207,22.461,23.438
-1.465,3.418,24.414,-1.953
0.0,0.977,17.09,-12.207
18.555,-0.977,20.508,-2.93
8.789,-3.418,43.457,-4.883
-11.719,-6.836,45.898,-12.207
-19.043,-10.742,49.316,-13.672
-9.277,-9.277,48.828,-10.254
7.812,-13.672,44.922,-7.812
1.953,-20.02,61.523,0.977
-7.812,-20.508,68.848,8.789
-12.207,-20.996,64.941,6.348
-11.23,-20.508,59.57,6.836
11.23,-19.531,56.152,11.719
19.043,-21.484,62.012,20.02
2.93,-18.555,62.5,18.555
-3.906,-19.043,51.758,16.602
-5.371,-17.578,42.969,14.648
13.672,-20.996,32.227,9.277
25.879,-23.438,31.25,11.719
12.207,-10.742,41.992,11.719
1.953,-2.441,37.598,6.836
-9.766,-3.906,29.785,-2.93
1.953,-8.301,28.809,-10.254
19.531,-8.301,37.109,-2.441
10.254,-4.395,34.668,9.277
2.93,-0.488,32.227,5.859
-4.883,3.418,35.156,-4.883
9.766,5.859,25.879,-4.883
29.297,3.418,28.32,3.418
17.09,6.836,41.992,8.789
11.23,6.836,41.504,11.719
1.465,4.883,37.109,4.395
8.789,3.906,31.25,-0.488
34.18,3.906,35.645,8.789
31.25,5.371,36.621,7.324
16.602,4.395,30.273,9.277
10.742,6.348,24.414,11.23
19.043,7.812,17.578,3.906
37.598,7.812,22.461,2.93
37.109,9.277,36.133,7.812
27.344,12.207,34.668,13.184
21.484,12.695,25.391,9.766
21.973,13.184,14.648,3.418
36.621,15.625,13.672,0.488
33.203,16.602,20.02,5.371
15.137,20.02,20.02,10.742
1.465,20.02,18.555,0.0
-3.906,17.09,12.207,-10.742
14.648,20.508,10.254,-7.812
22.949,20.996,20.996,-2.441
9.766,22.949,25.391,2.93
-1.953,22.461,22.949,3.906
-3.906,20.996,17.09,0.0
23.926,20.02,8.789,1.465
34.668,20.996,19.043,12.695
17.578,26.367,31.738,20.996
12.207,28.809,28.809,18.066
9.766,32.227,21.484,7.812
26.855,29.785,20.996,6.348
41.016,26.855,32.227,15.137
32.715,27.344,29.785,15.625
20.02,26.367,25.391,11.23
7.812,25.391,29.297,7.324
20.996,26.367,25.391,4.395
30.762,24.902,31.738,6.836
17.09,25.879,35.156,8.301
9.277,23.926,29.785,11.719
6.348,27.832,28.809,1.465
18.066,31.25,15.625,-8.789
33.691,23.438,14.648,-2.93
22.949,20.508,29.297,5.859
11.23,25.879,25.879,9.766
8.301,27.344,18.066,10.742
18.555,19.043,12.695,7.812
32.715,15.137,15.137,4.883
24.902,16.602,26.367,11.719
16.113,17.578,24.414,14.16
10.742,17.578,19.531,1.953
15.625,16.602,13.672,-1.465
29.785,15.625,15.625,0.488
23.438,13.184,24.902,0.0
15.625,13.672,24.902,1.953
14.16,20.02,24.902,-5.859
19.043,22.461,16.602,-8.789
34.668,19.531,14.16,0.488
29.785,21.484,21.973,3.906
13.184,24.902,20.508,0.0
6.836,24.414,14.648,-6.836
9.277,18.066,9.277,-10.742
19.043,14.16,14.648,-9.766
16.602,13.672,25.879,-3.906
5.859,14.16,29.785,-0.977
-5.859,12.207,26.367,-6.836
-9.277,11.719,17.09,-11.719
6.348,10.742,17.09,-7.324
10.254,10.254,28.32,4.395
6.348,12.207,26.855,11.719
5.859,16.113,22.461,4.395
6.348,20.02,18.555,-0.977
27.832,17.578,13.184,1.465
33.691,14.648,20.996,4.883
20.02,20.508,36.133,8.301
19.531,25.391,29.297,3.906
9.766,25.879,14.648,-5.859
16.602,23.438,13.184,-7.324
34.18,22.949,22.949,1.465
28.32,26.855,26.367,1.465
32.227,28.809,13.672,6.836
37.598,25.879,4.395,18.066
30.762,18.066,7.324,1.953
20.508,9.277,23.926,-9.277
7.324,7.324,41.504,0.488
8.789,6.348,44.434,12.207
1.465,1.465,41.992,19.531
11.23,-2.441,40.527,24.414
35.156,-2.93,48.34,36.621
27.832,0.0,52.246,39.062
16.602,3.418,45.41,36.133
5.371,7.324,41.016,31.25
-0.488,6.348,34.668,23.438
20.508,6.836,30.273,24.902
23.926,5.371,33.203,26.367
5.859,1.953,35.645,20.996
2.93,8.301,32.715,13.184
6.836,12.207,16.113,5.371
18.066,9.277,7.324,0.977
18.066,10.254,17.09,-0.488
7.812,11.719,19.043,2.441
0.488,14.16,16.113,-1.465
0.977,15.625,8.789,-10.254
20.996,13.672,13.184,-4.883
24.902,13.672,24.414,2.93
13.184,20.02,15.137,3.418
5.859,24.902,15.137,-1.465
4.883,25.879,17.09,-8.789
22.461,24.902,9.277,-8.789
26.855,24.902,22.949,-2.93
13.184,28.809,30.273,0.977
4.395,28.809,24.414,0.0
2.93,24.414,15.625,-1.953
14.16,21.973,12.695,-8.301
26.367,20.996,17.578,0.0
20.02,22.949,19.043,13.672
9.277,23.926,20.508,10.254
7.324,20.508,11.23,3.906
14.16,17.09,6.348,-0.977
19.043,15.625,17.578,1.465
9.277,19.043,22.461,6.836
2.93,20.02,20.02,1.465
-2.441,19.043,15.625,-7.812
9.766,18.555,5.371,-7.324
34.18,15.137,9.277,-0.977
31.25,18.066,16.113,4.883
21.973,19.531,16.602,6.836
8.789,19.531,14.16,-1.953
11.719,16.602,6.836,-5.859
32.227,7.812,12.695,1.465
27.344,6.836,19.531,10.254
11.719,7.812,18.555,12.695
-0.488,10.254,15.625,-1.953
9.766,10.254,7.324,-3.906
31.25,8.789,5.371,4.883
24.414,11.719,21.973,6.836
11.23,14.16,26.367,8.301
8.301,16.602,20.02,2.441
14.648,17.578,8.789,-1.465
37.109,14.648,11.719,6.348
36.621,15.625,26.367,14.16
27.344,21.973,21.973,17.09
22.461,22.949,16.602,6.348
24.902,22.949,15.625,-0.488
41.992,18.066,8.789,-2.93
38.086,14.16,17.578,-4.395
26.855,18.555,22.461,1.465
22.949,19.531,14.648,-2.441
14.648,18.066,12.207,-7.324
22.461,17.578,14.16,-5.371
23.438,16.113,20.996,-2.93
13.672,16.602,24.902,3.418
4.883,12.695,18.555,0.977
-3.418,9.277,9.277,-5.371
12.207,9.277,14.16,-3.418
18.555,12.207,24.414,1.465
6.836,15.625,28.32,5.859
2.93,21.973,24.902,3.418
-7.812,23.438,12.207,-2.93
0.977,20.02,10.742,1.465
19.043,20.02,21.484,5.859
12.207,21.484,20.508,8.301
2.93,19.531,15.625,4.883
1.465,19.043,18.555,-6.348
16.602,16.113,10.742,-8.789
28.809,12.695,11.719,2.441
17.578,17.578,20.996,9.766
11.23,19.043,22.461,7.812
4.883,18.555,19.043,0.977
9.766,16.602,13.184,0.488
32.715,14.648,25.391,12.207
24.902,13.672,35.156,13.672
3.906,14.16,31.738,8.301
-3.418,15.137,28.809,0.977
9.766,15.625,16.113,-2.441
27.344,14.16,18.066,-3.418
19.531,14.648,29.785,1.465
14.648,20.02,22.949,4.883
1.465,22.461,22.949,-6.348
5.371,10.742,22.949,-1.465
36.133,5.859,23.438,14.648
17.578,24.414,25.391,-2.441
-6.836,29.297,18.066,-18.066
2.93,26.367,13.184,-9.277
6.348,32.227,3.906,-10.742
12.207,23.926,4.395,-20.508
19.043,22.461,16.113,-11.23
6.836,36.133,14.16,-9.277
-3.906,37.598,6.836,-23.926
6.348,34.668,-1.953,-26.855
21.973,32.715,-4.395,-30.273
21.973,30.762,9.766,-23.438
11.23,33.203,14.648,-13.184
2.93,33.691,9.766,-16.113
4.883,34.18,3.418,-19.531
21.973,33.691,1.953,-22.461
29.785,34.668,15.137,-17.09
21.484,37.598,16.113,-9.277
14.648,41.016,13.672,-10.254
12.695,44.434,9.277,-12.695
27.344,41.504,1.465,-12.207
33.691,33.691,6.836,-4.883
24.414,36.621,15.137,4.395
22.949,38.086,17.578,5.371
13.184,32.715,13.672,-5.371
19.531,30.762,4.883,-9.277
35.156,30.762,11.719,-4.883
23.438,31.738,28.809,5.371
14.16,32.227,32.227,11.719
5.371,31.25,26.367,0.0
19.531,25.879,11.23,-4.395
40.527,21.973,17.578,-1.465
29.785,23.926,29.297,3.418
24.414,24.414,19.531,13.184
14.16,25.879,16.602,4.883
13.184,26.367,8.789,-5.371
34.668,21.973,13.672,4.395
30.273,23.926,24.902,13.672
22.949,27.344,20.508,15.625
18.066,24.414,18.066,6.836
13.184,20.508,9.766,-2.441
29.297,18.555,13.184,-0.488
29.785,18.066,24.414,7.812
22.461,20.996,25.391,10.254
22.461,22.949,19.043,2.441
18.555,15.625,3.906,-4.395
30.273,13.672,-0.488,-10.254
34.668,20.996,17.578,-1.465
20.996,20.02,28.32,5.859
10.742,13.184,20.02,3.418
13.672,15.137,11.23,1.953
31.738,16.602,11.719,1.953
35.645,15.137,20.508,7.812
24.902,19.531,23.926,14.648
11.23,20.508,18.066,8.789
5.859,21.484,11.719,-0.977
27.344,22.949,14.648,-2.441
36.133,21.484,16.602,1.953
23.438,20.508,14.16,0.488
14.648,16.602,12.695,-7.324
7.324,18.066,13.672,-7.812
23.438,19.531,9.766,-4.883
31.25,16.602,16.602,-1.953
17.09,17.09,27.832,1.465
9.766,15.625,24.414,-4.395
0.488,13.672,12.207,-4.883
15.625,13.184,2.441,-5.859
28.32,13.672,15.137,-7.324
16.602,16.113,19.531,0.488
13.672,15.137,11.719,8.789
5.859,14.648,11.23,0.977
18.066,17.09,3.906,-8.301
34.18,18.555,12.207,-6.836
24.902,21.973,31.738,-1.465
