TP9,AF7,AF8,TP10
-35.156,-23.926,35.156,-32.715
-32.715,-19.531,26.855,-47.852
-24.414,-12.207,20.02,-51.758
-24.414,-11.23,38.574,-53.223
-42.969,-16.602,40.039,-51.27
-61.035,-9.277,33.203,-54.199
-56.152,-0.977,29.297,-66.895
-41.016,2.93,26.855,-63.477
-27.344,2.93,38.574,-53.711
-40.527,1.953,39.551,-54.688
-53.711,1.465,35.156,-54.688
-57.129,-0.977,28.32,-59.57
-56.641,-2.93,18.555,-66.406
-47.363,-4.883,34.668,-62.988
-50.293,-10.254,48.828,-55.664
-70.312,-14.648,40.039,-64.453
-64.941,-11.23,30.762,-65.43
-53.223,-3.418,29.297,-66.406
-54.688,2.441,29.297,-65.43
-43.945,7.812,28.809,-54.199
-51.27,10.254,18.555,-61.035
-59.082,8.789,16.602,-63.477
-53.711,5.371,23.438,-59.57
-32.227,6.836,25.879,-59.57
-39.551,13.184,21.484,-66.895
-49.805,19.531,15.137,-59.082
-41.016,22.461,19.043,-44.434
-40.527,19.531,14.648,-58.105
-33.203,17.09,19.043,-70.801
-23.438,15.137,29.785,-57.617
-34.18,7.812,22.461,-53.223
-39.062,5.859,10.742,-60.547
-35.156,9.766,-2.441,-61.035
-37.109,11.23,-3.418,-61.523
-30.273,10.742,0.977,-53.711
-27.344,14.648,-9.277,-43.945
-38.574,12.207,-12.207,-48.34
-38.574,8.301,-13.184,-48.828
-16.602,11.719,-12.207,-49.805
-9.277,15.137,1.465,-52.246
-17.578,23.926,-5.371,-40.039
-26.367,32.715,-16.602,-37.598
-27.344,34.668,-24.902,-45.898
-11.719,39.062,-26.367,-40.527
1.465,44.434,-20.02,-37.109
-7.812,44.922,-17.578,-37.109
-18.555,38.086,-23.926,-34.18
-12.207,37.598,-36.621,-36.133
11.719,40.039,-23.926,-21.484
19.531,37.598,-9.277,-11.23
6.348,30.273,-4.883,-13.184
11.719,26.367,-4.883,-8.789
12.695,21.973,-10.742,-6.348
22.461,17.09,-1.953,-1.465
44.922,20.508,19.043,6.348
36.621,25.391,17.578,12.695
36.133,25.879,8.301,25.879
50.781,20.996,11.719,40.527
59.57,14.16,7.324,54.688
73.242,10.254,12.207,59.57
84.961,10.254,15.137,62.012
77.637,7.324,13.672,73.73
59.082,0.977,18.555,69.824
62.988,-3.906,11.719,71.777
80.566,-6.836,19.043,86.914
89.844,-10.254,37.109,100.586
92.773,-4.395,25.879,104.004
87.891,2.93,9.766,98.145
85.938,2.441,4.883,98.145
105.469,5.859,16.602,101.562
120.117,5.859,27.832,114.746
101.074,0.977,20.996,117.676
79.59,-5.859,20.996,108.887
85.449,-7.324,18.066,102.539
98.633,1.465,22.949,100.586
104.004,6.836,30.273,105.469
91.797,3.418,27.344,107.91
85.449,2.93,27.344,102.539
91.797,3.906,25.391,97.656
97.656,5.371,30.762,100.098
107.422,7.324,36.621,104.98
103.516,8.789,29.297,104.492
84.961,9.277,25.391,98.145
81.055,6.348,16.113,90.82
89.844,11.23,20.02,80.566
96.191,17.578,37.598,83.496
91.797,21.484,36.133,89.844
85.938,26.855,31.25,83.008
79.59,24.902,20.508,78.125
81.055,21.973,17.09,77.148
94.727,18.555,30.273,81.543
93.75,17.09,27.344,90.82
74.707,16.602,19.043,86.914
67.871,16.113,17.09,79.102
72.754,18.066,23.926,79.102
86.914,17.578,30.273,82.52
80.078,18.066,28.809,81.055
58.105,16.113,24.902,74.219
57.617,10.254,11.719,73.73
63.965,12.207,-3.418,72.266
70.312,19.531,8.301,66.895
70.801,19.531,24.902,70.801
62.988,14.648,21.973,69.824
54.688,12.695,15.137,68.848
69.824,14.648,17.09,72.754
82.52,15.137,25.879,76.66
62.5,13.184,23.926,69.824
58.105,12.207,18.555,59.082
46.875,9.766,18.066,62.5
41.992,8.301,17.578,55.664
50.781,10.742,20.02,56.152
47.852,8.301,21.484,62.012
42.969,13.184,17.578,56.641
32.715,23.926,20.996,55.664
24.902,22.461,14.648,45.41
40.527,18.555,15.625,41.992
48.828,20.508,30.273,48.34
32.227,20.508,23.926,46.875
28.809,18.555,12.207,50.293
32.715,19.531,5.371,46.387
37.109,23.438,16.113,34.18
45.41,25.879,33.203,37.598
38.574,19.531,30.273,40.527
26.855,20.02,28.809,41.504
24.902,19.531,23.926,33.203
38.086,16.602,26.367,32.227
53.223,20.508,39.062,43.945
48.34,22.949,36.621,46.387
33.203,23.438,29.297,43.945
31.738,21.973,23.926,41.504
44.922,19.531,21.973,36.621
50.293,19.043,26.855,45.41
44.434,20.508,31.25,45.41
29.297,18.066,35.645,30.273
16.602,14.16,25.879,24.414
25.879,17.578,21.973,20.508
39.062,18.066,33.691,18.555
36.621,16.113,31.25,29.297
29.297,15.137,27.832,25.879
23.438,7.324,22.461,16.113
26.855,6.836,22.461,11.719
38.574,10.742,29.785,17.578
46.387,7.812,23.438,28.32
34.668,5.859,17.09,25.879
15.137,5.371,15.625,28.809
26.855,1.953,8.301,32.715
53.711,3.418,11.719,32.715
44.922,5.859,20.508,32.715
17.09,1.465,21.484,16.113
15.625,-0.977,21.484,16.602
28.32,4.395,15.137,34.18
44.922,7.812,21.973,43.945
51.758,6.348,34.18,50.293
45.41,4.883,34.18,47.363
42.969,5.371,33.691,47.363
40.527,2.441,20.02,44.922
53.711,-1.953,22.461,44.922
61.523,1.465,33.691,52.246
50.781,4.883,26.367,55.664
43.457,7.324,26.855,56.641
40.039,7.324,24.902,45.41
44.922,6.348,30.273,44.922
53.223,8.789,33.691,55.664
48.828,11.719,23.438,48.34
35.156,16.602,22.949,37.109
28.32,22.949,22.949,33.203
35.156,25.391,17.578,28.809
48.828,24.414,14.648,33.691
39.551,19.531,13.184,35.645
14.16,13.184,10.254,23.438
2.441,9.766,-1.465,24.414
8.789,15.625,0.488,24.902
31.25,20.508,15.625,27.344
32.715,21.484,14.16,35.645
16.113,20.02,14.16,35.156
10.254,13.672,13.672,24.902
17.578,15.625,14.648,33.203
33.203,21.484,29.297,44.434
36.621,18.555,24.902,44.434
25.391,17.578,18.555,48.34
20.996,22.461,15.625,44.922
30.273,26.367,6.836,39.062
45.898,30.273,20.508,49.805
48.34,32.715,32.715,57.129
39.551,35.645,25.391,49.805
30.762,36.133,22.949,45.41
32.715,34.18,21.973,42.969
48.828,34.668,24.414,40.527
42.48,34.18,22.461,30.273
27.344,35.156,18.066,23.926
24.414,35.645,12.695,22.949
28.32,34.668,9.277,25.391
32.715,33.691,17.09,25.879
22.461,34.668,20.02,22.461
16.113,35.156,8.301,26.367
10.742,31.25,4.883,24.902
13.184,30.762,6.348,21.484
26.367,30.762,14.16,24.414
30.273,28.32,18.066,25.879
21.484,32.227,16.113,22.461
10.254,37.598,16.113,21.484
18.066,38.574,8.789,18.066
26.367,38.086,14.16,22.461
32.227,35.645,31.738,30.273
31.25,32.227,30.762,34.668
18.066,32.715,21.973,36.621
16.113,31.25,10.254,29.785
25.391,26.367,12.207,28.32
36.133,25.391,29.785,37.109
35.156,26.855,32.715,36.621
29.297,22.461,33.203,36.621
16.113,20.508,20.508,28.809
22.949,20.02,19.531,20.996
38.574,19.531,37.598,29.785
36.621,24.414,39.062,38.086
32.715,24.414,29.297,41.016
28.809,19.043,27.344,36.133
29.297,17.09,25.391,26.367
51.27,17.578,33.691,41.992
58.105,22.461,38.086,50.293
23.438,22.461,24.902,15.137
11.23,27.344,13.184,1.465
17.09,33.203,19.531,8.301
32.227,27.344,27.344,11.719
20.02,29.785,19.531,-1.465
-1.465,34.668,13.672,-10.254
3.418,29.297,6.348,-12.207
-1.465,23.438,1.465,-19.531
11.719,23.926,8.789,-12.695
23.926,22.461,15.137,-2.441
15.137,20.508,10.254,1.953
6.348,17.09,10.742,4.883
6.348,14.648,-1.465,0.488
16.602,17.578,-3.418,6.348
24.902,22.461,14.16,21.484
19.043,22.461,14.648,16.602
4.883,21.484,11.719,15.137
-0.977,19.043,9.277,10.742
19.531,15.137,10.254,13.184
34.668,17.578,12.695,25.391
26.367,23.438,0.977,22.461
18.066,24.902,3.418,15.625
15.137,25.879,6.836,12.207
20.996,27.832,8.301,12.695
27.344,23.438,16.113,20.508
27.832,20.996,11.23,29.297
21.973,24.902,8.301,28.32
14.16,26.367,5.859,22.461
27.832,27.344,7.812,24.414
43.457,29.297,12.207,24.902
29.297,22.461,17.578,30.762
15.625,17.09,23.438,36.621
11.23,17.09,17.09,29.785
20.02,21.484,15.137,21.973
38.086,24.902,25.391,26.367
34.18,20.02,25.391,33.691
20.508,16.113,26.367,28.32
10.742,20.02,19.531,21.973
16.602,19.531,20.996,23.926
35.645,25.391,37.109,25.879
35.645,31.738,36.133,27.344
27.344,27.832,28.32,28.809
21.973,26.855,29.297,27.832
23.926,25.879,29.297,25.391
37.598,24.414,34.668,27.344
29.785,24.902,41.504,24.902
26.855,23.438,36.133,39.551
32.227,25.879,25.391,46.875
13.184,20.508,16.602,6.348
17.09,17.09,23.438,-11.23
21.484,25.879,27.832,0.488
11.719,21.973,27.832,2.441
11.23,11.719,22.949,2.93
-8.301,16.602,2.93,-11.23
6.348,24.414,-1.465,-3.906
31.738,27.832,2.93,12.695
13.184,31.738,3.418,7.812
2.93,30.762,7.324,7.812
9.277,28.809,-7.324,2.441
19.043,27.344,-11.23,10.742
32.715,27.344,3.418,25.391
34.668,24.902,-2.441,11.23
17.09,22.461,-5.371,6.348
8.301,20.508,-1.465,7.812
22.949,20.996,1.953,8.301
33.203,25.391,12.695,17.09
26.367,25.879,17.09,21.973
18.066,28.809,11.23,22.461
13.672,29.785,3.906,18.066
16.113,29.785,13.184,8.789
24.902,26.367,28.809,14.16
25.879,24.902,27.344,21.484
16.113,27.832,21.484,13.672
8.301,28.809,9.766,9.277
11.23,30.273,11.719,14.16
18.555,27.832,22.949,20.508
16.113,30.273,23.926,22.949
8.301,33.691,21.484,11.23
10.254,33.203,12.695,9.277
13.184,39.062,7.324,12.207
21.484,41.016,13.184,13.672
30.273,40.039,21.973,20.508
23.926,41.016,20.508,18.555
16.602,40.039,4.395,8.301
20.508,34.668,1.953,9.277
27.832,30.762,12.207,13.672
24.902,32.715,14.16,16.113
17.09,31.25,10.254,16.113
16.602,26.855,8.301,6.348
15.137,25.391,-0.488,-4.883
40.527,34.18,-1.953,15.625
48.828,37.109,10.742,29.297
11.719,25.391,23.438,14.16
-0.488,19.043,21.484,9.277
9.766,15.625,14.648,10.742
23.438,14.648,27.344,22.461
35.156,14.16,41.504,42.969
27.344,11.719,36.621,46.387
25.391,10.742,28.32,36.621
26.855,4.395,25.391,36.133
32.715,5.859,28.32,40.039
47.363,10.254,33.691,42.48
41.504,6.836,33.203,44.434
30.762,6.348,27.344,43.945
26.367,8.789,19.531,36.621
40.527,10.742,29.297,34.668
54.688,15.137,41.992,42.48
44.434,20.996,32.715,48.34
31.738,22.949,27.832,55.664
27.344,18.555,22.949,40.527
32.227,18.555,22.949,29.297
41.504,17.578,29.785,34.668
39.551,9.766,28.32,32.227
27.344,4.395,29.785,30.762
17.09,6.836,26.367,35.645
21.484,8.789,20.508,30.762
41.992,15.137,25.879,29.785
40.039,15.137,28.32,34.668
23.926,12.207,31.25,36.621
23.438,16.113,18.555,30.762
26.855,19.043,11.719,23.926
42.48,20.02,21.484,31.25
41.016,20.02,17.09,35.645
23.926,15.137,16.602,39.062
19.043,9.277,16.602,35.156
20.996,9.766,12.695,32.227
42.48,12.695,14.648,47.363
53.711,17.09,19.043,58.105
29.785,21.973,26.855,42.48
9.766,23.438,20.02,20.996
14.648,21.484,8.301,10.254
28.32,22.949,13.184,5.859
27.832,24.414,17.09,12.695
20.02,24.902,6.836,17.578
9.766,21.973,3.418,14.16
0.0,18.555,3.906,8.301
10.254,20.996,10.742,15.625
18.066,18.066,23.438,28.809
5.859,16.113,19.531,27.832
-1.953,14.648,4.883,22.949
-1.465,20.996,-3.906,20.996
12.207,29.297,3.906,18.066
17.578,27.832,12.695,18.066
10.742,25.391,12.695,17.09
10.254,22.949,9.277,21.484
1.465,22.461,-4.395,18.066
10.254,25.879,-7.812,8.301
30.273,28.809,6.836,16.113
25.391,28.809,7.812,23.926
13.184,30.273,4.395,22.949
14.16,32.227,-1.953,18.555
21.484,34.18,-2.93,16.113
27.832,35.156,4.395,24.414
22.949,31.738,6.348,31.25
11.23,30.273,6.348,32.227
12.695,27.344,-2.441,22.949
23.438,25.879,-6.836,10.742
32.227,27.344,10.742,22.461
27.344,27.344,20.02,30.273
17.09,30.273,15.625,22.949
15.625,29.785,9.766,17.578
18.066,22.461,6.348,13.672
32.227,17.578,9.766,14.16
33.691,15.625,14.16,25.879
18.066,18.555,10.742,24.902
7.324,22.461,5.371,14.16
11.719,25.391,4.395,8.301
28.809,28.809,15.137,15.625
31.25,31.25,21.973,33.203
15.137,32.227,20.02,29.785
12.207,29.785,7.812,19.043
15.137,32.227,1.465,15.137
28.32,33.203,10.254,17.578
39.551,29.297,19.531,29.297
27.344,26.855,22.949,29.785
15.625,27.344,16.113,25.391
13.672,31.738,9.277,16.602
27.832,34.18,13.672,18.555
36.621,28.809,28.809,25.391
23.438,24.414,26.855,19.043
17.578,27.344,15.137,16.113
18.066,24.414,16.113,18.066
30.273,24.414,17.578,29.785
32.227,32.227,15.137,16.602
15.137,31.25,14.16,-3.906
6.836,26.367,11.719,-8.301
-4.395,28.809,8.301,-17.09
6.836,30.762,8.789,-15.625
18.555,24.902,13.184,-14.16
8.789,23.926,14.16,-10.742
3.906,26.367,8.789,-8.789
1.465,24.902,2.93,0.488
14.16,27.344,8.301,15.137
29.785,28.32,21.973,18.066
23.926,27.344,23.438,18.066
19.043,28.809,15.625,20.508
12.695,23.926,13.184,17.578
17.09,21.484,22.949,18.066
32.715,25.879,39.551,29.785
29.785,27.344,38.574,31.738
16.602,32.715,38.086,22.461
6.836,34.668,27.344,9.766
9.277,31.25,16.113,1.465
20.996,29.297,35.645,11.719
19.531,24.414,37.598,21.973
12.207,21.973,20.508,17.578
6.836,23.438,7.812,10.742
5.371,26.367,8.789,13.184
22.461,31.25,18.066,14.16
30.273,36.621,20.02,14.16
18.555,35.645,24.414,16.113
8.789,36.133,16.602,11.23
8.789,35.645,7.324,6.836
18.555,38.574,25.391,10.742
26.855,38.086,30.273,18.555
13.184,28.32,24.414,20.508
0.0,23.438,20.508,19.043
2.441,25.879,12.207,16.602
16.113,26.855,15.137,18.555
20.996,24.414,15.625,19.043
6.836,21.973,11.23,14.16
8.301,21.484,8.301,12.207
10.254,20.508,4.395,7.812
18.066,18.555,5.859,8.789
30.762,20.508,9.766,5.859
25.879,19.531,9.766,6.836
18.555,15.625,8.789,15.137
17.578,15.137,0.0,11.719
26.367,18.555,-0.488,9.277
40.527,21.973,12.695,19.043
34.18,20.02,15.625,21.973
21.973,20.02,8.301,11.23
11.23,22.949,0.977,1.953
14.648,20.508,1.953,7.812
32.715,18.066,3.906,16.113
27.832,20.02,1.465,19.043
11.719,19.531,-3.418,12.695
4.395,16.602,-13.184,2.441
14.16,19.043,-6.348,8.301
29.785,20.996,11.719,17.578
30.762,18.066,15.625,20.508
19.531,14.648,11.23,19.043
12.207,16.602,5.371,16.602
23.438,20.508,4.883,9.277
38.086,23.438,18.066,12.207
33.203,27.344,25.391,24.414
24.902,30.273,23.438,28.809
21.484,32.715,10.254,30.762
20.508,33.203,6.348,24.414
35.645,34.18,16.602,29.785
40.527,33.691,22.461,43.945
26.855,31.738,19.043,35.156
17.578,30.273,3.906,18.555
11.719,28.32,2.441,10.742
21.973,31.738,19.531,11.23
30.273,33.203,25.879,23.438
24.902,29.785,22.461,25.879
20.02,26.855,17.09,16.602
17.09,27.344,15.625,14.16
24.902,26.367,20.508,18.555
32.715,21.484,16.113,24.414
24.902,20.02,13.184,22.949
15.137,19.531,13.184,22.949
9.277,17.09,3.418,18.066
22.949,21.484,6.348,22.949
36.621,27.344,15.137,31.738
31.25,32.227,11.719,33.203
14.16,26.855,5.859,32.715
-8.301,17.578,5.859,15.137
0.977,15.625,15.625,9.277
17.578,8.789,16.602,15.625
7.324,3.418,9.277,17.578
-4.883,0.977,9.766,20.508
-3.418,3.418,4.395,14.16
7.324,6.836,6.836,3.906
20.996,6.348,21.484,16.113
20.508,7.324,15.137,24.414
10.742,7.324,11.23,17.09
2.93,6.836,15.625,8.301
3.906,4.883,16.602,7.812
17.09,8.301,18.555,18.555
25.879,14.16,21.484,18.555
22.461,20.508,20.508,15.625
12.207,20.02,16.602,16.113
20.508,13.184,17.09,13.672
39.551,14.648,22.461,17.578
39.551,14.16,17.578,20.508
29.297,10.742,14.648,22.949
22.461,14.16,8.789,22.949
19.531,17.09,0.977,8.789
24.414,14.16,9.277,6.836
34.668,19.043,17.578,19.531
26.367,22.461,12.695,14.648
11.23,18.066,2.93,3.906
10.254,17.578,3.418,8.789
23.438,20.996,9.766,12.207
33.203,25.391,12.695,14.16
23.926,25.879,14.16,11.719
8.301,23.926,13.184,9.766
8.301,26.367,5.859,13.672
23.926,35.156,13.184,17.09
37.598,33.691,19.043,22.461
27.344,23.926,17.578,25.391
15.625,21.973,13.672,20.508
10.254,21.973,7.324,11.719
16.602,22.949,11.719,7.324
28.809,22.461,20.02,10.742
22.949,14.648,13.672,14.16
13.672,16.113,6.836,14.16
11.719,21.973,3.906,6.348
21.973,20.508,5.371,5.371
36.621,19.531,12.695,22.461
26.367,20.02,12.695,25.879
10.254,20.996,7.324,21.484
4.883,18.555,1.465,15.625
2.93,17.09,7.812,11.719
17.09,21.484,17.578,19.531
17.578,19.531,11.719,18.066
1.953,12.695,7.324,17.09
0.977,9.277,-1.953,18.066
3.906,8.789,2.441,6.348
17.09,11.23,9.766,10.254
17.09,11.719,13.672,21.973
1.953,12.695,15.625,20.508
-2.93,19.043,8.301,19.043
4.395,22.461,10.742,15.137
18.066,20.508,19.043,10.254
15.137,20.02,25.391,18.066
8.789,21.484,27.344,20.508
11.23,17.09,22.949,14.648
9.277,12.695,21.484,14.648
16.113,14.648,22.949,14.16
25.391,17.09,22.949,15.625
19.043,20.508,25.879,20.996
15.625,23.438,20.02,21.973
17.578,23.438,18.555,20.02
29.297,26.367,23.438,24.902
39.062,27.832,19.043,31.25
28.32,26.855,24.902,27.832
19.043,26.367,27.832,29.297
18.555,23.438,24.902,23.926
37.598,21.973,30.273,30.273
46.387,22.949,28.809,31.25
21.973,27.344,20.02,17.578
4.395,27.344,16.113,11.23
-1.953,25.391,15.625,5.371
5.859,33.203,20.02,3.906
21.973,38.574,27.832,0.977
18.066,34.668,23.438,10.742
8.301,32.715,15.137,12.207
4.883,34.18,11.23,1.953
14.16,39.062,15.625,1.953
27.832,42.48,21.973,12.207
20.996,39.062,25.879,16.602
12.695,33.691,23.926,10.742
5.859,30.273,14.648,6.348
10.254,32.715,16.113,8.301
24.414,37.598,23.438,15.625
18.555,36.133,22.949,27.832
11.719,35.156,23.438,26.367
9.766,34.18,15.137,13.184
13.672,33.203,19.043,18.555
22.949,34.18,27.344,23.438
20.02,36.621,23.438,19.531
5.859,35.156,21.484,12.207
0.977,31.738,15.137,8.301
7.812,31.25,7.812,6.348
20.508,29.785,6.836,7.812
20.02,30.762,17.578,11.719
13.184,28.809,28.32,9.766
5.859,22.949,20.508,5.371
1.953,23.438,14.648,3.418
15.625,25.879,16.113,5.371
20.02,22.949,13.184,3.418
7.324,20.02,13.184,6.348
-3.418,19.043,5.371,8.301
-5.859,18.066,0.0,-3.906
10.742,17.09,12.695,2.93
22.949,15.137,21.973,8.789
15.625,11.719,21.484,4.395
8.789,17.09,14.16,5.371
10.742,23.926,8.301,0.0
28.809,27.832,13.184,5.371
37.109,29.785,21.973,20.996
27.344,25.391,17.578,21.484
20.02,23.438,9.277,20.02
18.066,24.414,3.906,19.043
20.996,20.996,7.324,22.461
28.809,18.555,19.531,26.855
22.461,20.996,19.043,21.973
10.254,23.438,4.395,16.602
10.742,20.996,-1.465,13.184
23.926,20.02,9.277,18.555
38.086,20.02,15.625,22.461
35.645,20.996,13.672,23.438
22.461,21.484,13.184,26.855
18.066,18.066,3.418,21.484
25.879,19.043,8.301,11.719
36.621,21.973,25.879,14.16
27.832,22.461,25.391,23.438
17.578,22.461,20.02,22.461
11.23,19.531,14.648,9.766
9.766,20.02,20.508,2.441
22.461,22.949,21.973,2.441
23.438,21.973,24.902,8.789
10.742,22.461,33.691,11.719
5.371,19.531,28.32,9.277
12.695,20.02,20.996,7.812
23.438,16.602,24.902,13.184
22.461,15.137,26.855,21.973
17.578,19.043,20.508,20.508
18.066,17.578,13.184,15.137
17.578,20.996,17.09,11.23
28.809,24.902,21.973,14.648
35.156,18.555,25.879,20.996
23.438,11.719,19.531,16.602
11.23,15.625,10.742,13.672
12.695,20.02,19.043,14.16
25.879,19.043,28.809,13.184
23.926,19.531,25.879,17.578
12.695,17.578,24.414,21.973
8.301,20.02,28.32,15.625
5.371,19.531,17.578,7.812
20.508,17.09,26.367,10.254
34.18,16.602,41.016,17.09
28.809,15.625,34.18,24.902
20.02,20.02,28.809,21.973
16.602,22.461,24.414,12.695
28.809,23.926,28.809,24.902
38.574,22.949,39.551,30.273
36.133,17.578,42.969,34.668
27.832,20.02,29.297,38.086
7.324,25.391,18.066,5.859
12.207,25.391,23.438,0.488
34.668,23.926,26.855,21.484
35.156,25.391,27.344,27.344
27.832,28.809,21.484,28.32
20.508,27.344,13.672,23.438
20.02,23.926,19.531,21.484
39.062,24.902,16.602,28.32
38.086,24.414,13.184,33.203
19.043,24.414,18.555,28.809
15.137,23.438,1.953,18.066
17.578,25.391,-2.441,11.23
24.414,24.902,16.602,18.555
26.367,21.484,20.508,28.809
13.672,20.508,17.578,20.508
6.836,22.949,18.066,13.672
11.719,24.902,20.508,9.277
23.438,20.02,27.832,18.555
27.344,17.09,35.645,27.832
17.578,20.508,31.738,22.461
3.418,18.066,15.625,13.672
-3.906,15.137,9.277,4.395
14.16,17.09,17.09,0.977
24.902,18.555,15.625,8.789
10.254,18.066,8.789,16.602
5.859,17.09,1.465,15.137
9.766,17.09,2.441,14.16
21.484,20.996,4.395,13.184
26.855,21.484,6.348,13.672
19.531,20.02,12.695,18.066
17.578,17.09,15.137,17.09
14.648,16.113,7.812,7.812
17.578,19.043,9.277,6.348
28.32,17.578,16.113,5.859
22.461,16.602,15.625,8.789
12.695,17.578,14.16,16.602
7.812,15.625,6.348,6.348
12.207,11.719,11.23,-0.977
29.785,18.555,16.113,10.254
23.926,22.949,12.695,16.602
10.254,18.066,8.301,14.16
5.859,17.09,5.371,7.812
13.672,21.973,6.348,5.371
28.32,23.438,5.859,9.277
25.391,25.879,18.066,14.16
20.996,28.809,21.484,16.602
13.184,25.879,7.324,4.883
15.625,27.832,11.719,-0.977
32.715,30.762,22.949,15.137
26.367,27.344,32.715,19.043
13.672,26.367,34.668,13.672
14.648,27.832,22.461,14.648
16.113,26.367,22.949,12.695
22.949,22.949,29.297,11.719
24.902,21.484,23.926,21.973
13.672,18.066,13.184,22.461
6.348,17.09,-0.977,16.602
10.254,20.02,-1.953,9.277
30.762,22.461,7.812,15.625
36.133,24.414,5.371,25.879
11.23,20.996,8.301,13.672
7.812,17.09,6.348,12.207
14.16,15.625,6.348,17.578
19.531,17.09,8.789,15.137
18.555,19.043,7.324,20.02
16.602,21.973,6.836,23.926
15.625,24.902,4.395,20.02
8.301,20.508,6.348,18.555
15.625,20.508,13.672,20.02
26.367,25.391,21.484,20.996
16.602,25.879,22.461,21.973
12.207,20.508,16.602,19.531
16.113,16.602,8.301,14.16
23.438,19.043,14.16,20.02
37.598,19.531,29.297,27.344
30.273,18.555,29.785,31.738
12.207,14.648,21.973,27.832
1.953,13.184,14.16,12.695
7.812,16.602,20.02,15.137
20.996,19.531,26.367,24.414
19.043,19.531,25.879,21.484
11.719,17.578,21.973,16.602
10.742,16.602,13.672,12.695
19.531,18.555,21.973,13.184
28.809,22.461,34.18,21.484
25.879,21.973,22.461,19.043
17.09,19.043,17.09,19.531
10.254,18.555,23.438,20.02
19.043,20.996,21.484,17.09
33.691,20.996,22.949,20.02
33.203,18.066,22.461,19.531
26.367,17.09,17.09,19.043
22.461,20.996,12.695,15.625
21.973,23.438,18.066,12.207
32.715,21.973,25.879,13.672
33.691,19.531,22.461,18.555
21.973,19.043,20.508,22.461
15.625,19.043,14.648,16.602
11.719,17.09,17.578,12.695
25.879,22.461,27.832,27.344
34.668,22.949,24.414,33.691
19.043,17.09,15.625,26.367
14.16,18.066,10.254,23.438
10.742,21.484,6.348,16.602
