TP9,AF7,AF8,TP10
-27.832,19.531,-49.316,-8.789
-39.062,18.066,106.934,-6.836
-46.875,19.043,-34.18,-3.906
-51.758,17.578,-319.336,-2.441
-35.645,20.02,-233.887,0.488
-17.09,24.902,48.34,-3.418
-18.555,20.508,166.992,-0.488
-30.273,18.555,-167.969,4.395
-28.32,22.461,-380.859,-0.977
-21.484,19.531,-337.891,-1.953
-10.742,17.09,-211.426,0.0
0.0,20.508,65.43,3.906
-7.812,18.555,45.898,8.301
-18.555,13.672,-246.582,9.277
-11.23,18.066,-211.426,12.207
-0.977,20.996,75.195,19.043
-2.441,17.09,217.285,21.484
-1.953,18.555,43.945,27.344
-8.301,20.02,-303.711,25.391
-3.418,16.602,-308.105,19.043
15.625,16.602,-52.246,30.762
22.949,18.555,93.262,34.18
11.23,17.09,-78.613,24.414
-4.395,16.113,-400.879,17.578
2.441,18.555,-214.844,13.184
17.09,19.531,-45.41,11.23
25.391,18.066,28.809,13.184
25.391,18.066,146.973,14.648
23.926,20.508,-118.652,9.766
24.414,21.484,-183.594,9.766
28.32,20.508,103.516,14.16
32.227,20.996,316.406,13.184
31.738,28.32,218.75,7.812
20.02,29.297,-251.465,3.418
20.02,22.949,-300.293,0.977
34.668,19.043,-20.996,4.395
39.551,20.508,74.707,7.812
31.738,21.484,229.98,6.836
19.043,20.996,18.555,6.836
20.02,25.391,-119.141,7.324
29.297,28.809,19.531,5.859
20.996,21.484,325.684,7.324
18.066,19.043,370.117,9.766
15.137,17.578,-9.277,9.277
6.836,15.625,-112.305,6.348
26.855,20.02,-11.23,8.301
50.293,22.461,152.344,9.766
42.48,23.438,354.492,5.859
21.484,21.484,121.582,8.301
27.344,21.973,-103.027,11.719
42.48,24.414,30.273,16.602
52.246,22.949,185.059,19.531
44.434,25.391,395.508,21.973
28.32,25.879,227.051,18.555
23.438,23.438,-68.848,14.648
39.062,28.32,99.609,19.043
50.781,28.809,349.121,19.531
45.898,24.414,391.113,22.461
30.273,25.879,112.305,20.996
20.508,28.809,-41.992,16.113
31.738,31.738,140.625,13.184
40.039,29.297,200.684,14.16
42.48,24.414,313.965,16.602
28.809,23.926,375.0,18.066
26.367,28.809,70.801,12.695
34.18,30.273,30.273,7.324
33.691,25.879,382.812,11.23
30.762,23.926,600.098,14.16
22.461,24.414,368.652,11.719
15.625,23.438,-101.562,2.93
26.367,25.391,-138.672,-0.488
43.457,26.367,299.805,-1.953
40.039,27.832,619.141,0.0
21.484,27.832,490.234,0.0
21.484,28.32,32.715,-2.93
30.273,29.785,38.574,-1.953
33.203,26.855,198.73,-6.348
34.668,24.414,289.062,-3.418
22.949,24.414,383.789,-2.441
15.137,25.879,38.574,-5.371
25.391,29.297,-41.504,0.488
36.621,32.227,163.574,-0.488
45.41,34.668,298.828,-0.977
35.645,33.203,417.969,1.465
18.555,28.32,194.336,2.441
22.949,24.902,3.906,0.488
37.598,23.438,182.617,0.0
47.363,27.832,486.816,6.348
40.527,28.32,494.141,11.23
32.715,30.273,107.91,7.324
36.133,32.715,-86.426,5.859
39.062,27.832,103.027,7.324
42.969,25.879,383.789,4.395
39.551,29.785,396.973,7.324
28.809,29.297,8.789,7.812
26.367,28.809,-167.48,5.859
39.551,27.344,94.238,8.789
51.27,29.785,363.281,14.16
41.016,34.18,481.445,16.602
32.227,28.809,149.902,12.695
33.691,28.809,-133.789,6.348
50.293,28.809,1.953,4.883
60.059,27.344,208.984,7.324
50.781,25.879,393.555,6.348
40.039,23.438,176.27,4.395
30.762,21.973,-280.762,5.371
41.016,25.879,-150.879,7.812
49.805,27.832,252.441,4.883
44.922,29.785,381.348,1.465
33.203,32.227,165.039,-1.953
25.879,32.715,-75.684,-2.441
27.344,27.344,11.23,0.0
39.551,23.926,220.703,5.371
43.457,27.344,350.586,11.23
30.762,25.879,207.031,10.254
36.133,28.32,-151.367,8.301
41.016,27.832,-158.691,1.953
57.617,28.32,35.645,4.883
56.152,30.762,-22.949,10.742
33.691,28.809,-110.352,6.836
22.949,26.855,-11.719,5.371
18.555,22.949,122.559,5.859
33.691,24.414,190.43,4.395
32.227,26.367,305.664,8.301
16.113,22.949,300.293,7.324
10.254,23.926,-62.012,2.93
14.16,26.855,-193.359,2.441
29.297,25.879,33.691,9.277
41.504,25.391,263.184,12.207
29.297,25.879,115.234,5.371
7.812,25.391,-222.168,2.441
12.207,26.855,-196.777,1.465
29.785,27.344,40.527,3.906
35.645,30.273,225.586,11.23
35.156,33.203,284.18,14.16
31.738,32.715,-38.574,10.254
32.715,31.25,-253.418,5.859
34.668,26.855,-15.137,11.23
36.621,28.32,97.168,13.672
34.668,31.738,166.504,14.648
29.297,28.809,32.715,11.23
32.227,26.367,-226.562,6.348
37.598,28.809,-20.02,12.207
50.781,33.691,179.688,15.625
45.41,30.762,198.242,9.766
28.32,25.391,144.531,9.277
28.32,28.32,-31.25,12.207
34.668,26.855,112.305,9.766
35.156,27.344,431.641,12.695
23.926,30.762,532.715,17.578
8.789,30.273,253.418,14.648
9.277,30.273,-59.57,8.301
24.902,29.297,18.555,10.254
27.832,31.738,202.637,14.16
17.09,33.203,354.492,17.09
3.906,28.32,379.883,17.09
-6.348,31.738,63.965,16.113
3.418,32.715,138.184,18.066
18.555,28.809,338.379,16.113
4.395,31.738,438.477,19.043
-10.254,35.645,415.527,19.043
-9.766,34.668,94.727,12.695
-13.672,31.738,82.52,13.184
-7.324,31.25,314.453,18.555
-1.465,29.785,513.184,14.648
-18.555,29.297,351.562,10.742
-26.855,32.227,11.23,9.766
-17.09,31.25,117.676,9.277
-2.441,32.227,441.406,10.254
0.488,34.18,484.375,11.23
-18.066,30.762,491.699,9.766
-35.156,26.855,295.898,8.301
-21.484,26.367,195.312,9.766
-6.348,22.461,437.988,10.742
-11.719,20.996,638.184,16.602
-28.32,24.414,563.965,19.043
-32.715,23.926,188.965,12.207
-21.484,27.344,53.711,11.719
-3.418,27.832,301.27,10.254
5.859,25.879,610.84,13.672
0.0,27.344,667.48,19.531
-13.184,24.902,313.477,17.578
-9.766,25.879,146.484,19.043
4.883,29.785,442.871,18.555
3.418,31.738,490.234,15.137
0.977,29.785,471.191,20.996
2.441,27.832,412.598,27.344
1.953,23.926,165.039,20.508
6.836,23.438,385.254,24.902
21.973,29.297,565.918,32.715
16.113,32.715,515.137,29.297
13.184,37.109,341.309,36.621
13.184,38.086,125.0,44.434
-2.441,28.809,283.203,33.691
-1.465,23.438,511.23,20.508
2.441,26.855,531.25,25.879
-9.766,26.367,335.449,22.949
-11.23,29.297,94.727,11.719
-1.465,32.227,219.238,14.16
4.883,28.32,409.18,19.531
6.836,29.785,451.172,21.973
0.977,33.203,201.66,26.367
5.371,31.738,-119.629,23.438
16.113,22.949,157.715,25.391
22.949,23.438,380.859,30.762
21.973,31.738,323.242,23.926
14.16,32.715,318.848,24.414
6.836,29.785,82.031,24.902
15.137,30.762,58.105,21.973
28.809,35.645,281.25,24.414
33.691,33.203,452.148,25.879
21.484,28.32,332.031,21.973
8.789,25.879,-117.676,20.508
14.648,24.902,-186.035,19.043
25.391,23.926,73.242,18.066
22.949,23.926,166.992,20.996
17.578,29.785,267.578,17.578
13.184,33.203,96.191,17.578
16.602,34.668,-106.934,21.484
26.367,32.715,116.699,23.438
28.32,29.785,290.039,19.531
12.207,30.273,229.004,15.137
-0.488,28.809,-98.145,12.695
8.301,30.273,-208.008,13.672
19.043,29.297,14.648,13.672
21.973,26.367,150.879,12.695
9.766,31.25,160.645,12.695
0.977,30.762,-32.715,17.578
1.953,26.855,-205.078,15.137
4.883,26.855,50.781,11.719
16.602,26.855,149.902,16.113
13.184,27.344,2.93,16.113
2.441,29.785,-85.938,14.648
8.789,30.762,-200.684,13.672
14.648,29.785,13.184,11.719
23.926,30.273,253.418,12.695
25.391,27.344,236.328,16.113
8.301,31.738,-127.441,15.625
5.371,36.133,-472.656,19.043
20.996,34.18,-125.977,19.043
32.715,35.156,158.691,18.066
21.973,34.668,75.684,17.578
16.113,32.227,76.172,15.137
18.555,29.297,-147.461,16.113
10.742,31.25,-69.336,13.184
20.02,34.18,233.887,9.766
27.344,32.227,325.195,17.09
8.789,25.391,117.188,16.602
8.301,28.809,-218.75,10.742
22.461,33.691,-252.441,17.09
29.785,34.668,44.434,22.461
32.715,34.668,118.652,28.32
30.762,32.715,63.477,31.738
23.926,33.203,-96.191,28.809
28.32,33.203,-28.809,28.32
40.039,34.18,250.0,35.156
41.992,38.574,329.59,35.645
40.039,36.621,214.844,36.133
31.738,30.762,-102.051,38.574
36.621,35.156,-65.43,36.133
48.828,37.598,193.848,34.668
42.969,35.156,292.48,33.691
24.414,35.645,178.711,29.297
10.742,35.645,-89.355,23.926
21.973,33.691,-86.914,25.879
37.598,35.156,204.59,25.391
31.738,36.133,393.066,24.414
15.625,34.18,258.789,18.555
8.301,30.273,-61.035,13.184
17.578,30.273,-77.637,12.207
28.32,34.18,290.039,18.066
33.691,32.227,306.641,23.926
26.367,29.785,199.219,22.949
14.16,29.297,24.902,25.879
20.996,25.391,-128.418,26.367
36.133,26.367,266.602,31.738
41.992,34.668,333.984,32.227
37.598,34.18,217.773,24.902
20.996,28.32,161.621,20.996
20.02,32.227,41.992,19.531
28.32,36.133,276.855,25.391
26.855,32.715,492.676,22.949
21.484,32.227,342.285,17.09
19.043,33.203,105.469,19.531
19.531,34.668,-25.879,20.508
30.273,36.621,100.586,20.508
40.527,35.645,341.309,23.438
28.32,35.156,450.195,21.973
12.207,31.738,268.066,18.066
18.066,32.227,-26.367,17.09
26.855,36.133,145.02,18.066
27.832,34.18,313.965,17.09
28.809,33.691,250.0,19.531
20.02,36.133,222.168,20.996
23.926,37.109,0.0,20.02
31.25,34.668,41.992,19.043
34.668,32.227,349.121,18.066
37.598,33.691,373.047,20.02
15.625,32.227,137.695,22.949
11.23,33.691,-20.508,19.043
32.715,35.156,99.609,17.578
35.156,30.762,388.184,22.949
22.461,28.809,291.992,23.438
10.254,25.879,147.949,22.461
11.719,27.344,51.27,20.508
22.949,30.273,51.27,18.555
35.156,26.855,306.641,19.043
34.18,25.391,421.387,24.414
24.414,26.855,266.113,19.043
12.207,25.879,-168.457,14.16
10.742,27.344,-240.723,14.648
28.809,29.785,138.672,20.996
33.203,28.32,194.336,20.996
25.879,29.297,109.375,19.531
18.066,35.156,32.227,16.602
17.578,39.551,-62.988,9.766
33.691,38.086,228.516,15.137
38.574,34.18,424.805,20.996
22.461,33.691,289.551,24.902
18.555,32.715,-3.418,23.438
19.531,30.273,-178.711,17.578
30.762,32.715,-47.852,16.602
44.922,38.574,71.289,20.508
27.344,34.18,62.012,20.508
14.16,30.762,25.391,16.602
17.09,34.18,-171.387,17.09
33.203,32.227,24.414,22.949
45.41,29.297,352.051,25.879
22.461,27.832,277.344,25.879
5.859,30.762,9.766,21.973
6.348,35.645,-219.238,17.09
10.254,32.227,-63.965,15.625
19.531,33.691,204.59,20.508
8.301,35.156,96.68,20.996
-3.418,35.156,-172.363,13.672
0.977,40.527,-385.742,13.184
9.277,45.41,-84.961,12.695
15.137,48.828,225.586,17.09
4.883,52.246,21.484,17.578
-12.695,51.758,-131.348,9.766
-24.414,46.875,-326.172,3.906
-22.949,43.457,-167.48,4.883
-4.395,45.898,186.035,7.324
-6.348,49.316,193.848,9.766
-22.949,50.293,-58.594,9.277
-29.297,50.781,-469.727,3.906
-30.273,49.316,-421.387,8.301
-12.695,49.316,-15.625,7.324
-7.324,52.734,88.867,5.371
-31.738,49.316,-23.926,7.812
-36.621,43.945,-312.5,2.93
-30.273,42.969,-315.918,6.348
-20.02,43.457,32.715,15.625
-13.672,43.457,-10.742,15.625
-24.902,43.457,-269.531,16.113
-20.996,41.504,-381.836,17.09
-13.184,37.598,-301.758,18.555
-16.113,36.621,-62.5,28.32
-9.766,37.598,-87.891,30.273
-12.695,37.598,-189.453,24.902
-18.066,34.668,-237.305,21.973
-9.277,30.762,-295.41,18.555
9.766,36.133,-56.152,23.926
11.23,38.086,148.926,23.926
0.488,34.668,67.871,22.461
-12.695,36.621,-256.348,21.973
-14.648,34.18,-480.957,22.461
-1.465,30.762,-135.254,24.902
6.836,33.203,122.559,23.438
-4.883,35.156,-193.359,29.297
-17.578,35.645,-479.98,31.25
-19.531,31.25,-428.223,26.855
-3.906,31.738,-120.117,27.832
-0.488,34.18,79.59,26.367
-20.02,33.691,40.039,25.391
-27.832,32.227,-182.617,23.926
-21.973,32.227,-494.629,16.113
-6.348,34.668,-284.18,19.531
6.348,33.203,-53.223,24.414
1.953,34.18,-101.562,20.508
-9.277,33.203,-236.328,18.066
-13.672,28.32,-533.203,14.648
-1.953,32.227,-454.59,18.066
18.555,37.109,-88.867,24.902
23.438,37.109,-175.781,27.344
3.906,33.203,-412.109,21.484
-10.254,30.273,-340.332,19.531
4.395,33.203,-149.414,20.02
18.555,34.18,88.867,19.043
14.648,30.273,113.77,19.043
7.324,29.785,-126.953,16.602
3.418,29.785,-418.945,12.695
4.395,29.785,-328.125,12.695
19.531,32.227,-80.566,16.113
21.973,34.18,-130.371,18.555
5.371,40.527,-205.566,18.555
-5.859,40.527,-365.234,13.184
12.695,33.203,-421.387,14.648
29.785,26.367,-114.746,18.066
26.855,31.25,-9.277,19.531
12.695,33.691,-147.949,18.555
0.0,26.367,-365.723,16.113
18.066,29.297,-419.434,17.09
32.715,36.133,-153.809,30.273
27.832,35.645,19.043,34.668
24.414,34.18,-204.102,30.273
20.996,35.645,-534.668,29.785
38.574,36.621,-492.676,31.25
41.992,32.227,-98.145,27.344
28.32,30.762,-73.242,29.785
19.043,34.18,-341.797,32.227
7.812,32.715,-378.418,25.879
22.949,30.762,-503.906,26.367
39.551,33.203,-265.137,29.297
40.039,37.109,38.574,26.367
32.227,36.621,-32.715,24.902
26.855,35.156,-321.777,23.438
26.855,35.156,-629.395,25.879
39.062,33.203,-382.324,31.25
50.293,32.227,-30.762,30.273
39.062,31.25,-221.191,29.297
20.508,29.785,-395.508,22.949
12.207,26.855,-447.266,23.438
25.879,27.344,-257.812,20.996
32.715,28.32,-33.691,14.648
20.996,29.785,-57.617,14.648
13.672,32.227,-346.191,13.672
10.254,33.203,-591.309,15.137
25.879,31.738,-312.5,19.043
42.969,35.156,-124.023,20.996
35.645,33.691,-104.004,24.414
19.043,25.391,-201.172,22.949
14.16,27.832,-476.074,15.137
23.438,29.785,-320.312,14.648
36.133,29.297,11.719,20.02
37.109,29.785,1.465,23.438
30.273,25.879,-222.656,24.902
26.855,27.344,-447.754,20.508
36.133,33.203,-343.262,19.043
51.27,37.109,-20.508,23.438
52.734,34.18,47.363,22.949
32.715,28.809,-227.539,18.066
16.113,30.273,-549.316,19.043
27.344,29.785,-485.352,22.461
41.504,29.785,1.465,26.367
33.203,33.691,176.758,27.832
20.508,32.227,-31.25,21.484
22.461,35.645,-295.898,16.113
30.273,34.668,-314.453,11.23
32.227,32.715,29.297,7.324
44.434,34.668,60.547,9.766
44.434,38.086,-218.262,9.277
20.02,36.621,-273.438,6.348
21.973,34.668,-341.309,12.207
36.621,40.039,21.484,14.648
35.645,36.621,244.629,12.207
25.879,33.203,-73.73,12.695
18.066,31.738,-150.391,10.254
26.855,34.668,-153.809,7.812
27.832,34.18,114.746,9.277
27.344,29.297,288.574,12.207
26.367,34.18,163.574,15.625
17.578,34.18,-80.566,10.254
20.508,32.227,-275.391,5.859
30.273,33.691,-66.895,9.766
34.18,32.227,133.789,16.113
25.391,32.715,104.004,15.137
17.09,34.18,-21.484,8.301
18.555,30.273,-192.871,7.812
23.926,29.785,-7.812,10.742
26.855,30.762,203.613,10.254
19.043,26.855,113.281,10.254
11.719,27.832,13.672,12.695
11.23,31.25,-103.027,9.766
28.809,31.25,49.316,7.324
44.434,35.645,354.004,12.695
32.715,38.574,331.543,9.766
19.531,33.203,-11.23,3.418
22.949,26.855,-273.438,10.254
28.32,29.297,-18.555,15.625
33.203,31.738,397.949,16.602
39.551,32.227,242.188,21.973
24.902,33.691,-95.703,20.508
4.395,32.715,-102.539,9.766
12.695,28.32,-41.016,8.301
28.809,26.367,275.391,16.113
25.879,30.762,465.332,22.949
4.883,29.297,291.504,20.02
-1.953,27.832,-15.625,8.789
2.93,30.762,-134.766,7.324
10.254,32.227,234.375,11.23
21.484,30.762,260.742,9.277
15.137,27.832,-11.23,9.277
5.371,28.809,-6.836,5.371
17.09,30.762,59.57,-1.465
22.949,30.273,370.605,6.836
14.16,29.297,481.934,10.254
3.418,33.691,310.547,12.207
-2.93,35.645,60.547,12.695
2.441,32.715,-112.793,9.277
23.926,30.762,197.266,13.672
21.973,31.25,337.891,16.602
10.742,26.855,205.078,15.625
10.254,23.926,108.398,11.719
14.16,25.391,30.762,18.066
28.32,24.902,326.172,24.902
38.086,26.367,476.074,24.414
33.203,25.391,226.562,21.973
11.719,25.391,99.121,17.09
1.465,27.832,52.734,11.719
11.719,29.785,351.562,10.742
14.648,28.32,546.875,9.277
8.301,26.367,417.48,6.836
-5.371,22.461,104.98,6.348
-11.23,18.555,-181.641,6.836
4.883,21.973,125.977,7.324
10.254,25.879,605.469,4.883
-0.977,26.367,376.465,-0.977
-12.207,29.785,151.855,4.883
-19.043,31.738,166.016,2.93
-3.418,31.738,273.438,9.766
12.695,32.715,601.562,19.043
-2.93,32.227,593.262,15.137
-22.949,30.762,277.344,13.672
-26.855,27.344,30.273,14.16
-22.949,24.902,98.633,16.602
-11.719,28.809,434.082,13.672
-23.926,30.273,559.57,8.789
-45.898,29.297,291.016,10.254
-46.387,30.762,74.219,12.207
-31.738,33.203,145.02,10.742
-22.949,31.738,541.016,13.672
-32.227,33.203,524.902,13.672
-44.922,34.18,192.871,3.418
-65.918,29.785,85.449,-3.906
-55.664,27.832,157.227,-6.348
-43.945,25.391,507.324,-0.977
-43.457,26.855,423.34,1.953
-45.898,26.855,102.051,4.883
-53.223,22.949,69.824,10.742
-36.133,25.879,152.832,15.625
-10.254,28.32,476.562,19.043
-8.301,31.25,592.773,20.996
-18.066,31.25,324.707,21.484
-25.879,28.32,55.664,16.602
-17.09,30.273,43.945,14.16
-3.906,29.785,365.723,21.484
2.441,27.344,520.508,29.785
-11.23,28.809,289.062,29.785
-26.855,26.367,-52.246,22.461
-13.672,21.484,-147.949,18.066
-0.977,21.973,274.414,18.555
1.465,28.809,519.531,20.996
6.836,32.227,150.879,19.043
-8.301,29.297,-36.621,17.09
-20.996,29.785,22.461,14.648
3.906,30.762,216.797,19.043
15.137,25.879,410.156,21.484
-4.395,23.438,342.773,18.555
-21.973,24.902,138.184,18.555
-20.508,28.809,-34.18,21.973
-1.465,28.809,71.289,22.949
14.648,27.832,325.195,25.391
13.672,29.785,209.961,25.879
-1.953,30.273,-28.32,19.043
-12.207,26.855,-40.039,20.996
5.371,24.414,104.98,25.391
13.672,25.879,446.289,25.879
9.277,23.926,401.367,28.809
5.859,22.461,50.781,27.832
-6.348,24.414,-129.883,22.949
1.465,25.879,-60.059,23.926
20.996,27.344,218.262,27.344
27.832,32.715,285.645,25.391
21.484,37.598,2.93,20.02
16.602,33.691,-141.602,15.625
26.855,32.227,-7.812,16.113
35.156,34.18,380.371,21.484
28.32,30.762,265.137,22.461
12.695,26.855,-156.738,20.02
12.695,32.227,-164.551,20.996
23.926,35.156,-84.961,17.09
29.785,30.273,308.594,19.043
32.227,27.832,503.418,22.461
30.273,30.762,195.312,22.461
19.531,30.273,-242.676,26.367
21.484,29.297,-309.57,27.344
45.41,29.297,149.902,31.25
52.734,27.344,325.684,35.645
36.621,27.344,144.043,38.086
31.738,28.32,-30.273,28.32
35.156,28.32,-138.184,22.461
35.645,29.297,166.016,27.344
37.109,29.785,379.883,24.902
32.715,27.344,123.047,19.531
22.461,27.344,-88.867,21.484
24.414,30.762,-185.547,22.949
35.645,32.227,-6.836,21.484
41.016,33.691,299.316,20.996
34.18,34.18,46.387,21.973
21.484,35.156,-312.5,21.484
20.996,33.691,-66.406,22.949
38.574,31.738,302.734,24.414
40.527,36.133,506.836,31.738
22.949,37.598,379.883,29.297
10.254,33.691,38.574,21.484
20.996,33.691,-121.094,27.344
40.039,30.762,109.375,44.434
49.316,37.598,410.645,44.922
28.809,42.48,301.758,21.484
6.836,34.18,-68.359,12.207
9.766,27.832,-209.961,13.184
20.508,30.762,48.34,15.625
24.414,35.645,436.035,7.812
17.09,39.062,187.5,-1.953
7.324,43.457,-223.633,-6.348
5.371,41.992,-150.391,-13.672
11.719,43.945,11.719,-20.996
16.113,39.551,339.844,-18.555
5.371,37.598,388.672,-21.484
-1.465,45.898,135.742,-32.227
0.0,47.852,-232.91,-34.668
5.859,48.34,-177.734,-38.086
19.043,52.734,377.441,-32.715
23.438,51.758,332.52,-29.297
16.602,49.805,-72.754,-23.926
7.324,44.434,-72.266,-20.02
17.09,42.969,49.316,-19.043
24.414,41.992,332.031,-14.648
26.367,37.109,399.902,-9.766
24.902,33.691,176.27,-2.93
16.602,37.598,-78.613,-3.418
26.855,41.016,-124.512,-7.324
43.457,38.574,196.289,-2.441
46.875,39.551,220.215,3.418
49.316,41.016,-102.051,6.836
40.039,41.016,-99.121,2.93
31.738,40.039,23.926,-0.488
52.246,38.086,299.805,-0.488
56.152,37.109,448.73,3.906
53.711,38.574,194.824,10.254
49.805,39.062,-75.195,10.254
47.852,37.109,-131.348,8.301
48.34,35.645,100.098,11.719
51.27,33.203,276.855,20.02
50.293,31.25,113.281,24.414
42.969,30.762,-104.98,21.484
41.016,29.297,-48.34,16.602
46.875,30.273,203.125,16.113
57.617,29.785,441.895,20.508
55.664,31.738,285.156,20.508
30.762,30.273,8.789,19.043
31.25,25.391,-114.746,16.113
55.176,23.926,104.492,14.16
53.223,21.973,395.508,18.066
37.109,25.391,178.711,18.066
27.832,29.785,-82.52,14.16
29.785,30.273,-168.945,19.531
39.062,32.715,-23.438,25.879
58.105,33.203,462.891,22.461
45.41,26.855,327.148,19.531
18.555,24.902,-71.289,16.602
16.602,33.203,-22.461,12.207
36.621,36.133,121.582,10.742
54.688,37.109,449.219,11.23
48.828,36.621,483.398,9.766
33.691,36.621,152.832,13.184
29.297,36.133,-60.547,17.09
46.387,34.18,70.312,16.113
62.988,33.203,294.922,21.484
66.406,33.691,202.148,20.996
57.617,41.016,-81.543,13.184
67.383,46.875,-133.789,24.414
78.613,42.48,-3.906,41.504
58.594,28.32,436.523,25.391
37.598,20.508,559.57,17.578
31.738,16.602,239.258,24.902
33.203,17.578,-22.949,23.438
43.457,22.949,-39.062,24.902
56.152,17.578,298.34,32.227
57.129,18.066,401.367,35.156
39.551,22.461,47.852,36.133
31.738,19.531,-243.164,36.621
44.922,23.438,-106.934,29.785
58.594,26.367,312.988,29.297
56.152,27.344,517.09,29.785
49.316,26.367,85.449,27.832
46.387,21.484,-231.934,24.902
51.758,20.02,-47.852,23.926
67.383,23.926,251.953,25.879
67.383,24.902,497.559,33.691
52.246,23.926,271.973,38.574
37.109,25.391,-28.32,34.18
43.457,25.391,-191.895,32.227
56.641,24.902,34.668,33.203
59.082,24.414,489.746,37.598
54.199,24.414,170.898,30.762
36.133,29.297,-284.18,20.996
30.762,35.156,-119.141,24.414
51.27,32.715,122.559,29.297
63.477,25.879,429.199,26.855
49.316,24.414,345.215,20.508
41.016,28.32,-17.578,20.02
38.574,26.855,-144.043,20.02
39.062,26.367,65.918,21.973
45.898,30.273,281.25,25.391
42.969,33.203,197.754,27.344
33.203,31.25,9.277,19.043
26.855,26.367,-166.016,18.555
39.062,26.367,-41.992,26.367
